"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"Correct link";"Does not have website other link";" "
"https://childcarecenter.us/provider_detail/ees_casita_state_preschool_vista_ca";"Ees-casita State Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/Default.aspx";"http://educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_david_jillian_gilmour_early_education_vista_ca";"EES-DAVID & JILLIAN GILMOUR EARLY EDUCATION | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/Default.aspx";"http://educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_joli_ann_leichtag_state_preschool_vista_ca";"Ees-joli Ann Leichtag State Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/Default.aspx";"http://educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_park_village_center_chula_vista_ca";"EES-PARK VILLAGE CENTER | CHULA VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/Default.aspx";"http://educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_vista_academy_state_preschool_vista_ca";"Ees- Vista Academy State Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/Default.aspx";"http://educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/jeff_deni_jacobs_child_development_center_san_diego_ca";"Jeff & Deni Jacobs Child Development Center | SAN DIEGO CA";"http://www.educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/Default.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"http://childcarecenter.us/provider_detail/ees_richland_state_preschool_san_marcos_ca";"E.E.S.-RICHLAND STATE PRESCHOOL | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"http://childcarecenter.us/provider_detail/vista_child_development_center_vista_ca";"VISTA CHILD DEVELOPMENT CENTER | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_alvin_dunn_state_preschool_san_marcos_ca";"E.e.s.-alvin Dunn State Preschool | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_foot_hill_oaks_preschool_vista_ca";"Ees Foot Hill Oaks Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_grapevine_preschool_vista_ca";"Ees Grapevine Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_hannalei_preschool_vista_ca";"E.E.S. HANNALEI PRESCHOOL | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_knob_hill_state_preschool_san_marcos_ca";"E.E.S.-KNOB HILL STATE PRESCHOOL | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_maryland_preschool_vista_ca";"Ees Maryland Preschool | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_richland_state_preschool_san_marcos_ca";"E.e.s.-richland State Preschool | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_san_marcos_state_preschool_san_marcos_ca";"E.e.s.-san Marcos State Preschool | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/ees_twin_oaks_preschool_san_marcos_ca";"EES, TWIN OAKS PRESCHOOL | SAN MARCOS CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"https://childcarecenter.us/provider_detail/vista_child_development_center_vista_ca";"Vista Child Development Center | VISTA CA DAY CARE CENTER";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/locations.aspx";"http://www.educ-enrichment.org/preschool-education-1/";;
"http://childcarecenter.us/provider_detail/educare_childcare_enrichment_center_nashville_tn";"EDUCARE CHILDCARE & ENRICHMENT CENTER | NASHVILLE TN Child Care Center";"http://www.educarechildcare.org/contact-us-margo.html";"http://www.educarechildcare.org/contact-us-margo.html";"http://www.educarechildcare.org/curriculum.html";;
"https://childcarecenter.us/provider_detail/educare_childcare_enrichment_center_nashville_tn";"Educare Childcare & Enrichment Center | NASHVILLE TN";"http://www.educarechildcare.org/contact-us-margo.html";"http://www.educarechildcare.org/contact-us-margo.html";"http://www.educarechildcare.org/curriculum.html";;
"https://childcarecenter.us/provider_detail/educare_preschool_childcare_great_falls_mt";"Educare Preschool & Childcare | Great Falls MT Child Care Center";"http://www.educaregf.com/ContactUs.html";"http://www.educaregf.com/ContactUs.html";"http://www.educaregf.com/Home.html";;
"https://childcarecenter.us/provider_detail/educational_playcare_ltd2_avon_ct";"Educational Playcare, Ltd. | AVON CT Child Care Center";"http://www.educationalplaycare.com/locations_farmington.html";"http://www.educationalplaycare.com/locations_farmington.html";"http://www.educationalplaycare.com/locations/cheshire/";;
"https://childcarecenter.us/provider_detail/educational_playcare_storrs_ct";"Educational Playcare | STORRS CT Child Care Center";"http://www.educationalplaycare.com/storrs/index.html";"http://www.educationalplaycare.com/storrs/index.html";"http://www.educationalplaycare.com/locations/cheshire/";;
"http://childcarecenter.us/provider_detail/edwardsville_ymca_early_childhood_devct_glen_carbon_il";"EDWARDSVILLE YMCA EARLY CHILDHOOD DEV.CT | GLEN CARBON IL Day Care Center";"http://www.edwardsvilleymca.com/programs-and-registration/childcare-and-camp/early-childhood-development-center";"http://www.edwardsvilleymca.com/programs-and-registration/childcare-and-camp/early-childhood-development-center";"http://www.edwardsvilleymca.com/page/preschool--half-day-/";;
"https://childcarecenter.us/provider_detail/edwardsville_ymca_early_childhood_devct_glen_carbon_il";"Edwardsville Ymca Early Childhood Dev.ct | GLEN CARBON IL Day Care Center";"http://www.edwardsvilleymca.com/programs-and-registration/childcare-and-camp/early-childhood-development-center";"http://www.edwardsvilleymca.com/programs-and-registration/childcare-and-camp/early-childhood-development-center";"http://www.edwardsvilleymca.com/page/preschool--half-day-/";;
"https://childcarecenter.us/provider_detail/first_united_methodist_church_enterprise_al";"First United Methodist Church | ENTERPRISE AL";"http://www.efumc.com/index.php/our-church/ministries/preschool-ministry";"http://www.efumc.com/index.php/our-church/ministries/preschool-ministry";"http://www.efumc.com/site/cpage.asp?cpage_id=180102802&sec_id=180020279";;
"https://childcarecenter.us/provider_detail/small_wonders_preschool_cape_coral_fl";"Small Wonders Preschool | Cape Coral FL Child Care Facility";"http://www.egracechurch.com/small-wonders-preschool/";"http://www.egracechurch.com/small-wonders-preschool/";"http://www.egracechurch.com/kidz/";;
"http://childcarecenter.us/provider_detail/champions_arnold_adreani_elementary_sacramento_ca";"CHAMPIONS @ ARNOLD ADREANI ELEMENTARY | SACRAMENTO CA SCHOOL AGE DAY CARE CENTER";"http://www.egusd.net/adreani/";"http://www.egusd.net/adreani/";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/champions_arnold_adreani_elementary_sacramento_ca";"Champions @ Arnold Adreani Elementary | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/adreani/";"http://www.egusd.net/adreani/";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/maeola_beitzel_elementary_school_sacramento_ca";"Maeola Beitzel Elementary School | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/beitzel/info.html";"http://www.egusd.net/beitzel/info.html";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/florin_elementary_school_sacramento_ca";"Florin Elementary School | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/florinelementary/";"http://www.egusd.net/florinelementary/";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/charles_e_mack_preschool_sacramento_ca";"CHARLES E. MACK PRESCHOOL | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/mack/";"http://www.egusd.net/mack/";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/david_reese_elementary_sacramento_ca";"David Reese Elementary | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/reese/";"http://www.egusd.net/reese/";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/union_house_elementary_school_sacramento_ca";"Union House Elementary School | SACRAMENTO CA DAY CARE CENTER";"http://www.egusd.net/uhouse/";"http://www.egusd.net/uhouse/";"http://www.egusd.net/schools/childcare/";;
"http://childcarecenter.us/provider_detail/irene_b_west_elementary_school_elk_grove_ca";"IRENE B. WEST ELEMENTARY SCHOOL | ELK GROVE CA DAY CARE CENTER";"http://www.egusd.net/west/index.html";"http://www.egusd.net/west/index.html";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/irene_b_west_elementary_school_elk_grove_ca";"IRENE B. WEST ELEMENTARY SCHOOL | ELK GROVE CA DAY CARE CENTER";"http://www.egusd.net/west/index.html";"http://www.egusd.net/west/index.html";"http://www.egusd.net/schools/childcare/";;
"https://childcarecenter.us/provider_detail/eastern_hills_baptist_church_montgomery_al";"Eastern Hills Baptist Church | MONTGOMERY AL";"http://www.ehbconline.com/children_ministry.asp";"http://ehbconline.com/children_ministry.asp";"http://www.ehbconline.com/childcare-center/";;
"https://childcarecenter.us/provider_detail/eicap_head_start_idaho_falls_id";"Eicap Head Start-rexburg | REXBURG ID Daycare Center";"http://www.eicap.org/programs/content-pages/headstart";"http://www.eicap.org/programs/content-pages/headstart";"http://www.eicap.org/our-programs/head-start/";;
"https://childcarecenter.us/provider_detail/eicap_head_start_salmon_salmon_id";"Eicap Head Start - Salmon | SALMON ID Daycare Center";"http://www.eicap.org/programs/content-pages/headstart";"http://www.eicap.org/programs/content-pages/headstart";"http://www.eicap.org/our-programs/head-start/";;
"http://childcarecenter.us/provider_detail/eicap_head_start_driggs_driggs_id";"EICAP HEAD START -DRIGGS | DRIGGS ID Daycare Center";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/our-programs/head-start/";;
"https://childcarecenter.us/provider_detail/eicap_head_start_blackfoot_center_blackfoot_id";"EICAP HEAD START BLACKFOOT CENTER | BLACKFOOT ID Daycare Center";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/our-programs/head-start/";;
"https://childcarecenter.us/provider_detail/eicap_head_start_driggs_driggs_id";"Eicap Head Start -driggs | DRIGGS ID Daycare Center";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/programs/content-pages/headstart/hs-centers";"http://www.eicap.org/our-programs/head-start/";;
"https://childcarecenter.us/provider_detail/eight_acres_summer_day_camp_bixby_ok";"Eight Acres Summer Day Camp | BIXBY OK Child Care Center";"http://www.eightacres.com/daycamp.html";"http://www.eightacres.com/daycamp.html";"http://www.eightacres.com/";;
"https://childcarecenter.us/provider_detail/ejrp_summer_preschool_essex_vt";"Ejrp Summer Preschool | Essex VT";"http://www.ejrp.org/preschool.html";"http://www.ejrp.org/preschool.html";"http://www.ejrp.org/ejrp-preschool.html";;
"http://childcarecenter.us/provider_detail/85318_him_learning_center_dallas_tx";"HIM Learning Center | Dallas TX Licensed Center - Child Care Program";"http://www.elalfareroministries.org/daycare/";"http://elalfareroministries.org/daycare/";"http://www.elalfareroministries.org/about-us.html";;
"https://childcarecenter.us/provider_detail/elbert_preschool_dist_20_elbert_co";"Elbert Preschool Dist 200 | Elbert CO Child Care Center";"http://www.elbertschool.org/pages/Preschool.html";"http://www.elbertschool.org/pages/Preschool.html";"http://www.elbertschool.org/pre-school/";;
"http://childcarecenter.us/provider_detail/el_centro_academy_for_children_kansas_city_ks";"El Centro Academy for Children | Kansas City KS Child Care Center";"http://www.elcentroinc.com/Group/Group.aspx?ID=1000060550";"http://www.elcentroinc.com/Group/Group.aspx?ID=1000060550";"http://www.elcentroinc.com/latino-family-services/after-school-summer-enrichment/";;
"https://childcarecenter.us/provider_detail/el_centro_academy_for_children_kansas_city_ks";"El Centro Academy For Children | Kansas City KS Child Care Center";"http://www.elcentroinc.com/Group/Group.aspx?ID=1000060550";"http://www.elcentroinc.com/Group/Group.aspx?ID=1000060550";"http://www.elcentroinc.com/latino-family-services/after-school-summer-enrichment/";;
"https://childcarecenter.us/provider_detail/emanuel_lutheran_christian_preschool_la_habra_ca";"Emanuel Lutheran Christian Preschool | LA HABRA CA DAY CARE CENTER";"http://www.elclh.org/preschool.html";"http://www.elclh.org/preschool.html";"http://www.elclh.org/preschool";;
"https://childcarecenter.us/provider_detail/elijah_gate_christian_center_leesburg_va";"Elijah Gate Christian Center | Leesburg VA";"http://www.elijahgate.com/door/";"http://elijahgate.com/door/";"http://www.elijahgate.com/services";;
"https://childcarecenter.us/provider_detail/elim_childrens_center_fargo_nd";"Elim Childrens Center | FARGO ND Child Care Center";"http://www.elimcare.org/facilities/ecc-fargo/";"http://www.elimcare.org/facilities/ecc-fargo/";"http://www.elimcare.org/services/childrens-day-care/";;
"https://childcarecenter.us/provider_detail/easter_seals_child_dev_center_at_warsaw_roswell_ga";"Easter Seals Child Dev. Center at Warsaw | Roswell GA Child Care Learning Center";"http://www.elpm.org/warsaw-child-development.php";"http://www.elpm.org/warsaw-child-development.php";"http://www.elpm.org/tendercare-preschool-and-daycare-academy/";;
"https://childcarecenter.us/provider_detail/emmanuel_lutheran_preschool_kahului_hi";"Emmanuel Lutheran Preschool | KAHULUI HI";"http://www.els-maui.org/preschool";"http://www.els-maui.org/preschool";"http://www.els-maui.org/pre-school-day-care";;
"https://childcarecenter.us/provider_detail/emmanuel_lutheran_school_after_school_program_kahului_hi";"Emmanuel Lutheran School After School Program | KAHULUI HI";"http://www.els-maui.org/school/index.htm";"http://www.els-maui.org/school/index.htm";"http://www.els-maui.org/pre-school-day-care";;
