"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link"
"https://childcarecenter.us/provider_detail/flat_shoals_elementary_school_conyers_ga";"Flat Shoals Elementary School | Conyers GA Local School System";"http://portal.rockdale.k12.ga.us/schools/fse/Pages/default.aspx";"http://portal.rockdale.k12.ga.us/schools/fse/Pages/default.aspx";"https://fse.rockdaleschools.org/"
"https://childcarecenter.us/provider_detail/florissant_presbyterian_ch_learning_center_florissant_mo";"FLORISSANT PRESBYTERIAN CH LEARNING CENTER | FLORISSANT MO LICENSE EXEMPT PROGRAM";"http://flopresby.org/preschool/";"http://flopresby.org/preschool/";"http://flopresby.org/learning-center/"
"https://childcarecenter.us/provider_detail/foothills_church_mothers_day_out_maryville_tn";"Foothills Church Mother's Day Out | MARYVILLE TN";"http://foothillschurch.com/experience/mdo/";"http://foothillschurch.com/experience/mdo/";"http://foothillschurch.com/get-involved/fc-kids/"
"https://childcarecenter.us/provider_detail/footsteps_preschool_llc_prineville_or";"Footsteps Preschool Llc | Prineville OR Preschool Program";"http://nswick.wix.com/footsteps-preschool";"http://nswick.wix.com/footsteps-preschool";
"https://childcarecenter.us/provider_detail/forest_hill_pre_k_morganton_nc";"FOREST HILL PRE-K | MORGANTON NC Five Star Center License";"http://www.burke.k12.nc.us/schools/fhes/Pages/Home.aspx";"http://www.burke.k12.nc.us/schools/fhes/Pages/Home.aspx";"http://fhes.burke.k12.nc.us/home"
"https://childcarecenter.us/provider_detail/forest_hill_presbyterian_church_child_care_richmond_va";"Forest Hill Presbyterian Church Child Care | Richmond VA";"http://fhpcrichmond.org/id3.html";"http://fhpcrichmond.org/id3.html";"http://fhpcrichmond.org/id18.html"
"https://childcarecenter.us/provider_detail/forest_hills_baptist_church_florence_al";"Forest Hills Baptist Church | FLORENCE AL";"http://foresthillsbaptist.net/kids/";"http://foresthillsbaptist.net/kids/";"https://www.facebook.com/Forest-Hills-Baptist-Church-151503068245659/?fref=ts#"
"https://childcarecenter.us/provider_detail/forest_hills_montessori_forest_hills_ny";"Forest Hills Montessori | FOREST HILLS NY";"http://fhmontessorischool.com/contact.html";"http://www.fhmontessorischool.com/contact.html";"https://www.facebook.com/ForestHillsMontessoriSchool/"
"https://childcarecenter.us/provider_detail/forest_ridge_extended_recreation_program_laurel_md";"Forest Ridge Extended Recreation Program | Laurel MD";"http://fres.hcpss.org/home page";"http://fres.hcpss.org/home%20page";"http://fres.hcpss.org/services"
"https://childcarecenter.us/provider_detail/forrest_road_elementary_columbus_ga";"Forrest Road Elementary | Columbus GA Local School System";"http://forrest.mcsdga.net/";"http://forrest.mcsdga.net/";"http://forrestroadelement.wixsite.com/home"
"https://childcarecenter.us/provider_detail/fort_allen_elementary_school_age_child_care_greensburg_pa";"Fort Allen Elementary School Age Child Care | GREENSBURG PA";"http://greensburgymca.org/departments/child-development/child-care/school-age-child-care/";"http://greensburgymca.org/departments/child-development/child-care/school-age-child-care/";"http://greensburgymca.org/programs/child-development/before-after-school-enrichment-base/"
"https://childcarecenter.us/provider_detail/frankies_world_philadelphia_pa";"Frankie's World | PHILADELPHIA PA Child Care Center";"http://frankiesworld.com/contact.cfm";"http://www.frankiesworlddaycare.com/contact.cfm";"http://frankiesworld.com/"
"https://childcarecenter.us/provider_detail/franklin_elem_sch_preschool_franklin_tn";"Franklin Elem Sch-preschool | FRANKLIN TN";"http://fssd.org/fesweb/";"http://www.fssd.org/fesweb/";"http://franklinelementary.fssd.org/"
"https://childcarecenter.us/provider_detail/franklinton_head_start_franklinton_la";"Franklinton Head Start | Franklinton LA";"http://rccdc.org/franklinton";"http://www.rccdc.org/franklinton";"http://rccdc.org/Locations/Franklinton"
"https://childcarecenter.us/provider_detail/fredericksburg_united_methodist_church_fredericksburg_va";"Fredericksburg United Methodist Church | Fredericksburg VA";"http://fumcva.org/grow/preschool/";"http://www.fumcva.org/grow/preschool/";"http://fumcva.org/ministries/preschool/"
"https://childcarecenter.us/provider_detail/freedom_intermediate_mac_franklin_tn";"Freedom Intermediate - Mac | FRANKLIN TN";"http://fssd.org/fisweb/";"http://www.fssd.org/fisweb/";"http://freedomintermediate.fssd.org/"
"https://childcarecenter.us/provider_detail/freehold_montessori_village_preschool_freehold_nj";"Freehold Montessori Village Preschool | FREEHOLD NJ Child Care Center";"http://freeholdmontessori.com/Our_facilities.htm";"http://freeholdmontessori.com/Our_facilities.htm";
"https://childcarecenter.us/provider_detail/fremont_alliance_preschool_fremont_ne";"FREMONT ALLIANCE PRESCHOOL | Fremont NE Child Care Center";"http://fremontalliance.org/fac-preschool";"http://fremontalliance.org/fac-preschool";"http://fremontalliance.org/preschool/"
"https://childcarecenter.us/provider_detail/french_communication_inst_petite_ecole_bilingue_philadelphia_pa";"French Communication Inst Petite Ecole Bilingue | PHILADELPHIA PA";"http://frenchcommunicationinstitute.org/page/1sm81/Petite_cole_Bilingue_2014_-_2015_Preschool/Our_Mission.html";"http://frenchcommunicationinstitute.org/page/1sm81/Petite_cole_Bilingue_2014_-_2015_Preschool/Our_Mission.html";"http://frenchcommunicationinstitute.org/about-school.shtml"
"https://childcarecenter.us/provider_detail/friendship_christian_school_pr_school_lebanon_tn";"Friendship Christian School & Pr-school | LEBANON TN";"http://friendshipchristian.org/academics/preschool";"http://friendshipchristian.org/academics/preschool";"http://friendshipchristian.org/faculty.html"
"https://childcarecenter.us/provider_detail/frontier_academy_charter_greeley_co";"Frontier Academy Charter | Greeley CO";"http://frontieracademy.net/Home/welcome/Welcome.php";"http://frontieracademy.net/Home/welcome/Welcome.php";"http://frontieracademy.net/elementary"
"https://childcarecenter.us/provider_detail/fruit_cove_baptist_weekday_preschool_jacksonville_fl";"Fruit Cove Baptist Weekday Preschool | Jacksonville FL Child Care Facility";"http://fruitcove.com/preschool.php";"http://www.fruitcove.com/preschool.php";"http://fruitcove.com/preschool/"
"https://childcarecenter.us/provider_detail/full_circle_montessori_school_arlington_va";"Full Circle Montessori School | Arlington VA";"http://fullcirclemontessori.com/fullcirclehome.html";"http://fullcirclemontessori.com/fullcirclehome.html";"http://fullcirclemontessori.com/programs.html"
"https://childcarecenter.us/provider_detail/fullerton_school_dist_sunset_lane_elem_school_fullerton_ca";"Fullerton School Dist. Sunset Lane Elem. School | FULLERTON CA";"http://fsd.k12.ca.us/sunset/index.html";"http://fsd.k12.ca.us/sunset/index.html";"https://sunset.fullertonsd.org/"
"https://childcarecenter.us/provider_detail/fyc_bennett_vern_fargo_nd";"Fyc Bennett Vern | FARGO ND School Age Care";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/youth-commission"
"https://childcarecenter.us/provider_detail/fyc_hawthorne_fargo_nd";"FYC HAWTHORNE | FARGO ND School Age Care";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/youth-commission"
"https://childcarecenter.us/provider_detail/fyc_kennedy_fargo_nd";"FYC KENNEDY | FARGO ND School Age Care";"http://www.bgcrrv.org/contact.asp";"http://www.bgcrrv.org/contact.asp";"http://www.bgcrrv.org/contact-us"
"https://childcarecenter.us/provider_detail/fyc_lewis_clark_fargo_nd";"FYC LEWIS & CLARK | FARGO ND School Age Care";"http://www.bgcrrv.org/main.asp?id=36";"http://www.bgcrrv.org/main.asp?id=36";"http://www.bgcrrv.org/youth-commission"
"https://childcarecenter.us/provider_detail/fyc_lincoln_fargo_nd";"FYC LINCOLN | FARGO ND School Age Care";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/youth-commission"
"https://childcarecenter.us/provider_detail/fyc_rose_creek_fargo_nd";"Fyc Rose Creek | FARGO ND Multiple License";"http://www.bgcrrv.org/contact.asp";"http://www.bgcrrv.org/contact.asp";"http://www.bgcrrv.org/contact-us"
"https://childcarecenter.us/provider_detail/fyc_youth_center_fargo_nd";"FYC YOUTH CENTER | FARGO ND School Age Care";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/index.asp";"http://www.bgcrrv.org/youth-commission"
"https://childcarecenter.us/provider_detail/g_ks_gymnastics_the_academy_fort_collins_co";"G KS GYMNASTICS | Fort Collins CO Day care center";"http://gkgym.com/GK_Gymnastics/GK_Gymnastics,_Tumbling,_Preschool,_Summer_Camp,_Fort_Collins,_Colorado.html";"http://www.gk-gymnastics.com/GK_Gymnastics/GK_Gymnastics,_Tumbling,_Preschool,_Summer_Camp,_Fort_Collins,_Colorado.html";
"https://childcarecenter.us/provider_detail/gables_montessori_school_miami_fl";"Gables Montessori School | Miami FL Child Care Facility";"http://gablesmontessori.com/contact.html";"http://www.gablesmontessori.com/contact.html";"http://gablesmontessori.com/#contact-us"
"https://childcarecenter.us/provider_detail/garden_oaks_christian_academy_houston_tx";"Garden Oaks Christian Academy | Houston TX";"http://gocaonline.com/contact.html";"http://gocaonline.com/contact.html";"http://gocaonline.com/contacts.html"
"https://childcarecenter.us/provider_detail/gateway_christian_child_care_center_shelton_wa";"Gateway Christian Child Care Center | SHELTON WA Child Care Center";"http://gatewayccc.weebly.com/index.html";"http://gatewayccc.weebly.com/index.html";"http://www.gatewayccc.com/programs.html"
"https://childcarecenter.us/provider_detail/gateway_christian_preschool_pensacola_fl";"Gateway Christian Preschool | Pensacola FL Child Care Facility";"http://gatewaypreschool.org/Default.aspx?ForceServerSideTransform=true";"http://gatewaypreschool.org/Default.aspx?ForceServerSideTransform=true";"http://www.gatewaycoc.org/ministries/gateway-super-kids/"
"https://childcarecenter.us/provider_detail/gateway_educare_infant_center_and_preschool_merced_ca";"GATEWAY EDUCARE INFANT CENTER AND PRESCHOOL | MERCED CA DAY CARE CENTER";"http://gatewaymerced.org/educare";"http://www.gatewaychurchmerced.org/educare";"http://gatewaymerced.org/connect/infant-center-preschool"
"https://childcarecenter.us/provider_detail/gavin_central_afterschool_club_ingleside_il";"GAVIN CENTRAL AFTERSCHOOL CLUB | INGLESIDE IL Day Care Center";"http://innovationlearning.com/locations/details/club-details/";"http://afterschoolclub.com/locations/details/club-details/?schoollistingID=10&schoolLocationID=10";"http://innovationlearning.com/illinois-schools/"
"https://childcarecenter.us/provider_detail/geiger_elementary_ridgeway_sc";"Geiger Elementary | Ridgeway SC Child Care Center";"http://geiger.fairfield.k12.sc.us/";"http://geiger.fairfield.k12.sc.us/";"https://sites.google.com/a/fcsdchromebooks.us/geiger-es/about-geiger"
"https://childcarecenter.us/provider_detail/generation_next_abp_urbandale_ia";"Generation Next-ABP | URBANDALE IA Licensed Center";"http://generationnextia.com/management/contact/";"http://www.generationnextia.com/management/contact/";"http://generationnextia.com/rsvp/"
"https://childcarecenter.us/provider_detail/generation_next_prairie_ankeny_ia";"Generation Next-prairie Trail Ankeny | ANKENY IA Licensed Center";"http://generationnextia.com/management/contact/";"http://www.generationnextia.com/management/contact/";"http://generationnextia.com/rsvp/"
"https://childcarecenter.us/provider_detail/george_hildebrand_before_after_school_care_connelly_springs_nc";"George Hildebrand Before & After School Care | Connellys Springs NC";"http://www.burke.k12.nc.us/schools/ghes/Pages/Home.aspx";"http://www.burke.k12.nc.us/schools/ghes/Pages/Home.aspx";"http://ghes.burke.k12.nc.us/home"
"https://childcarecenter.us/provider_detail/george_hildebrand_pre_k_connelly_springs_nc";"George Hildebrand Pre-k | Connellys Springs NC";"http://www.burke.k12.nc.us/schools/ghes/Pages/Home.aspx";"http://www.burke.k12.nc.us/schools/ghes/Pages/Home.aspx";"http://ghes.burke.k12.nc.us/home"
"https://childcarecenter.us/provider_detail/germantown_baptist_weekday_preschool_germantown_tn";"Germantown Baptist Weekday Preschool | GERMANTOWN TN";"http://germantownbaptist.org/ministries/weekday_preschool/";"http://www.germantownbaptist.org/ministries/weekday_preschool/";"http://germantownbaptist.org/weekday-preschool"
"https://childcarecenter.us/provider_detail/gethsemane_lutheran_church_school_tempe_az";"GETHSEMANE LUTHERAN CHURCH & SCHOOL | TEMPE AZ CHILD CARE CENTER";"http://glstempe.com/GLS_TEMPE/Welcome.html";"http://glstempe.com/GLS_TEMPE/Welcome.html";"http://glstempe.com/preschool/"
"https://childcarecenter.us/provider_detail/giggling_guest_childcare_too_spokane_wa";"GIGGLING GUEST CHILDCARE TOO | SPOKANE WA Child Care Center";"http://gigglingguestchildcare.com/contact-giggling-guest-childcare-spokane-wa.htm";"http://gigglingguestchildcare.com/contact-giggling-guest-childcare-spokane-wa.htm";"https://gigglingguestchildcare.com/child-care/"
"https://childcarecenter.us/provider_detail/gillett_preschool_gillett_ar";"Gillett Preschool | GILLETT AR Child Care Center";"http://dewittschooldistrict.net/Schools/GES/ges.html";"http://dewittschooldistrict.net/Schools/GES/ges.html";"http://dewittschooldistrict.net/District/district.html"
"https://childcarecenter.us/provider_detail/gingerbread_cottage_preschool_mechanicsville_mechanicsville_va";"Gingerbread Cottage Preschool-Mechanicsville | Mechanicsville VA Licensed Child Day Center";"http://gingerbreadcottagepreschool.com/gingerbread_locations.html";"http://gingerbreadcottagepreschool.com/gingerbread_locations.html";"http://www.gingerbreadcottagepreschool.com/Gingerbread-Cottage-Mechanicsville/"
"https://childcarecenter.us/provider_detail/gingerbread_lane_family_daycare_frederick_md";"Gingerbread Play House | Frederick MD";"http://learningandexploringthroughplay.blogspot.com/2014/11/open-ended-play.html";"http://learningandexploringthroughplay.blogspot.co.uk/2014/11/open-ended-play.html";"http://www.gingerbread-lane.com/index.html"
"https://childcarecenter.us/provider_detail/gks_gymnastics_kids_club_fort_collins_co";"G K S GYMNASTICS KIDS CLUB | Fort Collins CO School age child care";"http://gkgym.com/GK_Gymnastics/GK_Gymnastics,_Tumbling,_Preschool,_Summer_Camp,_Fort_Collins,_Colorado.html";"http://www.gk-gymnastics.com/GK_Gymnastics/GK_Gymnastics,_Tumbling,_Preschool,_Summer_Camp,_Fort_Collins,_Colorado.html";
"https://childcarecenter.us/provider_detail/glades_christian_academy_preschool_coral_springs_fl";"Glades Christian Academy Preschool | CORAL SPRINGS FL Child Care Facility";"http://cbglades.com/gca/preschool/";"http://cbglades.com/gca/preschool/";"https://gladeschristianacademy.com/"
"https://childcarecenter.us/provider_detail/glen_allen_baptist_church_glen_allen_va";"Glen Allen Baptist Church | Glen Allen VA";"http://glenallenbaptist.org/prekindergarden.htm";"http://glenallenbaptist.org/prekindergarden.htm";"http://glenallenbaptist.org/ministries/sunday-school/preschool/"
