"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link";
"https://childcarecenter.us/provider_detail/89477_st_paul_lutheran_child_care_austin_tx";"St Paul Lutheran Child Care | Austin TX";"https://www.stpaulaustin.org/childcare/abouts/personnel";"http://www.stpaulaustin.org/childcare/abouts/personnel";;"Closed"
"https://childcarecenter.us/provider_detail/valley_rop_little_apache_preschool_sanger_ca";"Valley Rop Little Apache Preschool | SANGER CA DAY CARE CENTER";"https://www.valleyrop.net/little-apache-preschool";"http://www.valleyrop.net/little-apache-preschool";;"Closed"
"https://childcarecenter.us/provider_detail/riebli_extended_child_care_santa_rosa_ca";"Riebli Extended Child Care | SANTA ROSA CA";"https://www.extcc.org/Riebli2.html";"http://extcc.org/Riebli2.html";;"Inactive"
"https://childcarecenter.us/provider_detail/liberty_christian_school_redding_ca";"Liberty Christian School | REDDING CA DAY CARE CENTER";"https://www.libertychristianredding.com/preschool/";"http://www.libertychristianredding.com/preschool/";;"Inactive"
"https://childcarecenter.us/provider_detail/sts_peter_paul_early_learning_winter_park_fl";"Sts Peter & Paul Early Learning | Winter Park FL Child Care Facility";"http://www.stspp.net/early-learning-center.html";"http://www.stspp.net/early-learning-center.html";;"Licence not renewed"
"http://childcarecenter.us/provider_detail/sugar_plum_child_care_and_preschool_center_inc2_st_cloud_mn";"Sugar Plum Child Care and Preschool Center, Inc. | St Cloud MN Child Care Center";"http://www.sugarplumchildcare.com/contact.html";"http://www.sugarplumchildcare.com/contact.html";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/sugar_plum_child_care_and_preschool_center_inc_st_cloud_mn";"Sugar Plum Child Care And Preschool Center, Inc. | St Cloud MN";"http://www.sugarplumchildcare.com/contact.html";"http://www.sugarplumchildcare.com/contact.html";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/sugar_plum_child_care_and_preschool_center_inc2_st_cloud_mn";"Sugar Plum Child Care and Preschool Center, Inc. | St Cloud MN Child Care Center";"http://www.sugarplumchildcare.com/contact.html";"http://www.sugarplumchildcare.com/contact.html";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/shenandoah_valley_baptist_church_stephens_city_va";"Shenandoah Valley Baptist Church | Stephens City VA";"http://www.svca.net/";"http://www.svca.net/";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/the_before_after_school_inc_mays_landing_nj";"The Before & After School, Inc. | MAYS LANDING NJ Child Care Center";"http://www.thebeforeandafterschool.com/";"thebeforeandafterschool.com";;"Licence not renewed"
"http://childcarecenter.us/provider_detail/brownsville_montessori_academy_brownsville_tx";"Brownsville Montessori Academy | Brownsville TX Licensed Center - Child Care Program";"http://www.thebrownsvillemontessoriacademy.com/index.html";"http://www.thebrownsvillemontessoriacademy.com/index.html";;"Licence not renewed"
"http://childcarecenter.us/provider_detail/living_word_family_church_tabb_va";"Living Word Family Church | Tabb VA Religious Exempt Child Day Center";"http://www.thelivingword.net/school/lionsden.html";"http://www.thelivingword.net/school/lionsden.html";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/living_word_family_church_tabb_va";"Living Word Family Church | Tabb VA Religious Exempt Child Day Center";"http://www.thelivingword.net/school/lionsden.html";"http://www.thelivingword.net/school/lionsden.html";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/play_factory_the_ogden_ut";"Play Factory, The | Ogden UT Child Care Center";"http://www.theplayfactory123.com/contact-us";"http://www.theplayfactory123.com/contact-us";;"Licence not renewed"
"https://childcarecenter.us/provider_detail/after_school_meadowbrook_waukesha_wi";"After School - Meadowbrook | WAUKESHA WI";"http://www.waukeshaschools.com/meadowbrook/";"http://www.waukeshaschools.com/meadowbrook/";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/whitefish_bay_school_district_whitefish_bay_wi";"Whitefish Bay School District | Whitefish Bay WI";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/whitefish_bay_school_district2_whitefish_bay_wi";"Whitefish Bay School District | Whitefish Bay WI";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/whitefish_bay_school_district3_whitefish_bay_wi";"Whitefish Bay School District | Whitefish Bay WI";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";"http://www.wfbschools.com/recreation/beforeafterschoolcare.cfm";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/washtenaw_international_middle_academy_ypsilanti_mi";"WASHTENAW INTERNATIONAL MIDDLE ACADEMY | YPSILANTI MI Child Care Center";"http://www.wihi.org/contact-us.html";"http://www.wihi.org/contact-us.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/washtenaw_international_middle_academy_ypsilanti_mi";"Washtenaw International Middle Academy | YPSILANTI MI Child Care Center";"http://www.wihi.org/contact-us.html";"http://www.wihi.org/contact-us.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/windsor_academy_preschool_ft_lauderdale_fl";"Windsor Academy Preschool | Fort Lauderdale FL Child Care Facility";"http://www.windsorpreschools.com/home.html";"http://www.windsorpreschools.com/home.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/ymca_child_care_hollywood_fl";"Ymca Child Care | HOLLYWOOD FL Child Care Facility";"http://www.ymcabroward.org/locations/greater_hollywood/greater_hollywood_overview";"http://www.ymcabroward.org/locations/greater_hollywood/greater_hollywood_overview";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/ymca_fun_company_at_central_magnet_murfreesboro_tn";"YMCA FUN COMPANY AT CENTRAL MAGNET | MURFREESBORO TN Child Care Center";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/ymca_at_pearre_creek_franklin_tn";"YMCA AT PEARRE CREEK | FRANKLIN TN Child Care Center";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/ymca_fun_co_spring_hill_middle_school_columbia_tn";"YMCA FUN CO. SPRING HILL MIDDLE SCHOOL | COLUMBIA TN Child Care Center";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/ymca_fun_company_mcdowell_columbia_tn";"YMCA FUN COMPANY MCDOWELL | COLUMBIA TN Child Care Center";"http://www.ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";"http://ymcamidtn.org/locations/funcompany/funcompany_sites.aspx";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/ymca_day_camp_at_brookfield_elem_brookfield_wi";"Ymca Day Camp At Brookfield Elem | BROOKFIELD WI";"http://www.ymcamke.org/childcare/day-camp/day-camp-locations";"http://www.ymcamke.org/childcare/daycamp/locations";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/south_shore_ymca_day_camp_cudahy_wi";"South Shore Ymca Day Camp | CUDAHY WI";"http://www.ymcamke.org/locations/southshore/contact";"http://www.ymcamke.org/locations/southshore/contact";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/61560_no_york_county_fam_ymca_kinder_kidz_program_biddeford_me";"No York County Fam YMCA - Kinder-Kidz Program | Biddeford ME Child Care Center";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/no_york_county_fam_ymca_biddeford_intermediate_school_biddeford_me";"YMCA OF SOUTHERN MAINE - BIDDEFORD INTERMEDIATE SCHOOL";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare#enrichment";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/61559_no_york_county_fam_ymca_biddeford_primary_school_biddeford_me";"No York County Fam YMCA - Biddeford Primary School | Biddeford ME Child Care Center";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/no_york_county_fam_ymca_biddeford_me";"NO YORK COUNTY FAM YMCA | BIDDEFORD ME Child Care Center";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare#enrichment";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/northern_york_county_family_ymca_john_f_kennedy_school_biddeford_me";"YMCA OF SOUTHERN MAINE - JOHN F. KENNEDY SCHOOL | Biddeford ME Child Care Center";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare";"http://www.ymcaofsouthernmaine.org/nycymca/programs/childcare#enrichment";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/kiddie_kampus_preschool_cottage_grove_mn";"Kiddie Kampus Preschool | Cottage Grove MN Child Care Center";"http://www.zioncg.org/kk.html";"http://www.zioncg.org/kk.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/62293_york_county_head_start_sanford_sanford_me";"York County Head Start - Sanford | Sanford ME Child Care Center";"http://yccac.org/head-start-centers.html";"http://yccac.org/head-start-centers.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/the_nurturing_place_york_st_dev_center_jersey_city_nj";"The Nurturing Place-York St. Dev. Center | JERSEY CITY NJ Child Care Center";"http://yorkstreetproject.org/contactus/";"http://www.yorkstreetproject.org/contactus/";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/86039_kids_of_the_kingdom_san_antonio_tx";"Kids of the Kingdom | San Antonio TX Licensed Center - Child Care Program";"http://zionsa.org/dayschool.html";"http://www.zionsa.org/dayschool.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/head_start_dc_meade_village_severn_md";"Head Start/DC Meade Village | Severn MD Licensed Child Care Center";"https://aaccaa.org/agencyprograms/head-start";"http://www.aaccaa.org/agencyprograms/head-start";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/head_start_freetown_pasadena_md";"Head Start Freetown | Pasadena MD";"https://aaccaa.org/agencyprograms/head-start";"http://www.aaccaa.org/agencyprograms/head-start";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/obery_court_head_start_annapolis_md";"Obery Court Head Start | Annapolis MD";"https://aaccaa.org/agencyprograms/head-start";"http://www.aaccaa.org/agencyprograms/head-start";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/the_uptown_learning_center_new_orleans_la";"The Uptown Learning Center | New Orleans LA Child Day Care - Class A";"https://arcgno.org/children.php";"http://arcgno.org/children.php";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/block_academy_brooklyn_ny";"Block Academy | BROOKLYN NY";"https://blockinstitute.org/programs_children.htm";"http://blockinstitute.org/programs_children.htm";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/brundage_mountain_resort_daycare_mccall_id";"Brundage Mountain Resort Daycare | MCCALL ID Daycare Center";"https://brundage.com/the-mountain/daycare/";"http://www.brundage.com/the-mountain/daycare/";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/centerpiece_llc_green_bay_wi";"Centerpiece Llc | Green Bay WI Licensed Group Child Care";"https://centerpieceautism.com/contact/map-directions";"http://www.centerpieceautism.com/contact/map-directions";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/cornerstone_chapel_leesburg_va";"Cornerstone Chapel | Leesburg VA";"https://cornerstonechapel.net/?page_id=203";"http://cornerstonechapel.net/?page_id=203";;"License Not Renewed"
"http://childcarecenter.us/provider_detail/dps_ece_fit_fun_place_k_8_denver_co";"DPS ECE FIT FUN @ PLACE K-8 | Denver CO School age child care";"https://dpsfoundation.org/programs_ffl.php";"http://www.dpsfoundation.org/programs_ffl.php";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/first_baptist_weekday_ministry_cleveland_tn";"FIRST BAPTIST WEEKDAY MINISTRY | CLEVELAND TN Child Care Center";"https://firstbaptistcleveland.com/contact-us";"http://www.clevelandfbc.com/contact-us#!__weekday-ministry";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/boys_girls_club_new_horizons_pasco_wa";"Boys &amp; Girls Club -new Horizons | PASCO WA Child Care Center";"https://greatclubs.org/node/122";"http://www.kidexpert.org/node/122";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/kidspace_house_of_ruth_washington_dc";"KIDSPACE - HOUSE OF RUTH | WASHINGTON DC Licensed Child Development Center";"https://houseofruth.org/2012-10-05-07-24-39/kidspace";"http://www.houseofruth.org/index.php/2012-10-05-07-24-39/kidspace";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/84150_east_dallas_community_school_dallas_tx";"East Dallas Community School | Dallas TX Licensed Center - Child Care Program";"https://lumineducation.org/schools/east-dallas-community-school/";"http://edcschool.org/schools/east-dallas-community-school/";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/temple_solel_nursery_and_kindergarten_hollywood_fl";"TEMPLE SOLEL NURSERY AND KINDERGARTEN | HOLLYWOOD FL Child Care Facility";"https://templesolel.com/early-education.html";"http://www.templesolel.com/early-education.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/early_learning_preschool_maury_county_columbia_tn";"Early Learning Preschool Maury County | COLUMBIA TN";"https://tkds.org/elp.html";"http://www.tkds.org/elp.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/stevenson_middle_school_westland_mi";"Stevenson Middle School | WESTLAND MI Child Care Center";"https://wwcsd.net/schools/middle-schools/stevenson/";"http://stevenson.wwcsd.net/";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/adams_middle_school_westland_mi";"Adams Middle School | Westland MI Child Care Center";"https://wwcsd.net/schools/upper-elementary-schools/adams/";"http://adams.wwcsd.net";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/taylor_elementary_adventure_club_colorado_springs_co";"Taylor Elementary Adventure Club | Colorado Springs CO";"https://www.advclubchildcare.com/were.html";"http://advclubchildcare.com/were.html";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/after_3_after_school_program_houston_tx";"After 3 After School Program | Houston TX Licensed Center - Before/After School Program";"https://www.after3asp.com/contact-us.php";"http://after3asp.com/contact-us.php";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/after_3_after_school_programs_houston_tx";"After 3 After School Programs | HOUSTON TX";"https://www.after3asp.com/contact-us.php";"http://after3asp.com/contact-us.php";;"License Not Renewed"
"https://childcarecenter.us/provider_detail/allegany_college_child_care_cumberland_md";"Allegany College Child Care | Cumberland MD Licensed Child Care Center";"https://www.allegany.edu/x1292.xml";"http://www.allegany.edu/x1292.xml";;"License Not Renewed"
