"OBJECTID";"Provider OBJECTID";"Type";"Visit Date";"Label";"URL"
2671;547;"Compliance Review";"01-16-2018";"01/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564557&provider_action_date_of_visit=2018-01-17"
2672;547;"Compliance Review";"02-05-2017";"02/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564557&provider_action_date_of_visit=2017-02-06"
2673;547;"Compliance Review";"01-24-2016";"01/25/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564557&provider_action_date_of_visit=2016-01-25"
2670;547;"Compliance Review";"01-27-2019";"01/28/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564557&provider_action_date_of_visit=2019-01-28"
2697;552;"Compliance Review";"12-07-2015";"12/08/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2015-12-08"
2694;552;"Compliance Review";"12-04-2018";"12/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2018-12-05"
2692;552;"Compliance Review";"12-15-2019";"12/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2019-12-16"
2693;552;"Compliance Review";"01-07-2019";"01/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2019-01-08"
2695;552;"Compliance Review";"12-12-2017";"12/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2017-12-13"
2696;552;"Compliance Review";"12-05-2016";"12/06/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565963&provider_action_date_of_visit=2016-12-06"
2708;554;"Compliance Review";"12-13-2015";"12/14/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567558&provider_action_date_of_visit=2015-12-14"
2704;554;"Compliance Review";"12-15-2019";"12/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567558&provider_action_date_of_visit=2019-12-16"
2706;554;"Compliance Review";"11-30-2017";"12/01/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567558&provider_action_date_of_visit=2017-12-01"
2707;554;"Compliance Review";"12-06-2016";"12/07/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567558&provider_action_date_of_visit=2016-12-07"
2705;554;"Compliance Review";"12-04-2018";"12/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567558&provider_action_date_of_visit=2018-12-05"
2709;555;"Compliance Review";"05-13-2019";"05/14/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567713&provider_action_date_of_visit=2019-05-14"
2711;555;"Compliance Review";"05-14-2017";"05/15/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567713&provider_action_date_of_visit=2017-05-15"
2710;555;"Compliance Review";"05-23-2018";"05/24/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567713&provider_action_date_of_visit=2018-05-24"
2712;555;"Compliance Review";"05-23-2016";"05/24/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=567713&provider_action_date_of_visit=2016-05-24"
2713;556;"Compliance Review";"09-12-2019";"09/13/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=568212&provider_action_date_of_visit=2019-09-13"
2717;556;"Compliance Review";"09-12-2016";"09/13/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=568212&provider_action_date_of_visit=2016-09-13"
2714;556;"Compliance Review";"04-10-2019";"04/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=568212&provider_action_date_of_visit=2019-04-11"
2716;556;"Compliance Review";"09-13-2017";"09/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=568212&provider_action_date_of_visit=2017-09-14"
2715;556;"Compliance Review";"09-19-2018";"09/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=568212&provider_action_date_of_visit=2018-09-20"
2744;563;"Compliance Review";"06-10-2019";"06/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=580177&provider_action_date_of_visit=2019-06-11"
2746;563;"Compliance Review";"06-07-2017";"06/08/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=580177&provider_action_date_of_visit=2017-06-08"
2747;563;"Compliance Review";"06-02-2016";"06/03/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=580177&provider_action_date_of_visit=2016-06-03"
2743;563;"Compliance Review";"06-25-2019";"06/26/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=580177&provider_action_date_of_visit=2019-06-26"
2745;563;"Compliance Review";"06-27-2018";"06/28/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=580177&provider_action_date_of_visit=2018-06-28"
2765;568;"Compliance Review";"01-20-2020";"01/21/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=581828&provider_action_date_of_visit=2020-01-21"
2767;568;"Compliance Review";"01-25-2018";"01/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=581828&provider_action_date_of_visit=2018-01-26"
2766;568;"Compliance Review";"01-15-2019";"01/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=581828&provider_action_date_of_visit=2019-01-16"
2769;568;"Compliance Review";"01-13-2016";"01/14/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=581828&provider_action_date_of_visit=2016-01-14"
2768;568;"Compliance Review";"01-25-2017";"01/26/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=581828&provider_action_date_of_visit=2017-01-26"
2772;569;"Compliance Review";"06-15-2016";"06/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=584281&provider_action_date_of_visit=2016-06-16"
2770;569;"Compliance Review";"06-23-2019";"06/24/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=584281&provider_action_date_of_visit=2019-06-24"
2771;569;"Compliance Review";"06-20-2018";"06/21/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=584281&provider_action_date_of_visit=2018-06-21"
2773;570;"Compliance Review";"12-08-2019";"12/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2019-12-09"
2777;570;"Compliance Review";"11-13-2016";"11/14/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2016-11-14"
2776;570;"Compliance Review";"11-13-2017";"11/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2017-11-14"
2775;570;"Compliance Review";"11-28-2018";"11/29/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2018-11-29"
2778;570;"Compliance Review";"11-22-2015";"11/23/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2015-11-23"
2774;570;"Compliance Review";"12-04-2019";"12/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=588695&provider_action_date_of_visit=2019-12-05"
2821;579;"Compliance Review";"12-13-2016";"12/14/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2016-12-14"
2822;579;"Compliance Review";"11-12-2015";"11/13/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2015-11-13"
2819;579;"Compliance Review";"06-24-2018";"06/25/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2018-06-25"
2820;579;"Compliance Review";"12-17-2017";"12/18/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2017-12-18"
2817;579;"Compliance Review";"12-17-2019";"12/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2019-12-18"
2815;579;"Compliance Review";"01-09-2020";"01/10/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2020-01-10"
2814;579;"Compliance Review";"07-16-2020";"07/17/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2020-07-17"
2816;579;"Compliance Review";"12-29-2019";"12/30/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2019-12-30"
2818;579;"Compliance Review";"12-16-2018";"12/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=601329&provider_action_date_of_visit=2018-12-17"
2823;580;"Compliance Review";"01-27-2020";"01/28/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2020-01-28"
2828;580;"Compliance Review";"01-10-2016";"01/11/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2016-01-11"
2826;580;"Compliance Review";"01-05-2017";"01/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2017-01-06"
2825;580;"Compliance Review";"01-11-2018";"01/12/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2018-01-12"
2827;580;"Compliance Review";"01-04-2017";"01/05/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2017-01-05"
2824;580;"Compliance Review";"01-09-2019";"01/10/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=606774&provider_action_date_of_visit=2019-01-10"
2835;581;"Compliance Review";"01-17-2017";"01/18/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2017-01-18"
2832;581;"Compliance Review";"01-10-2019";"01/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2019-01-11"
2830;581;"Compliance Review";"01-15-2020";"01/16/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2020-01-16"
2836;581;"Compliance Review";"01-12-2016";"01/13/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2016-01-13"
2833;581;"Compliance Review";"09-27-2018";"09/28/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2018-09-28"
2834;581;"Compliance Review";"01-07-2018";"01/08/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2018-01-08"
2829;581;"Compliance Review";"02-11-2020";"02/12/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2020-02-12"
2831;581;"Compliance Review";"08-21-2019";"08/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=612670&provider_action_date_of_visit=2019-08-22"
2839;582;"Compliance Review";"01-24-2018";"01/25/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=613656&provider_action_date_of_visit=2018-01-25"
2837;582;"Compliance Review";"01-12-2020";"01/13/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=613656&provider_action_date_of_visit=2020-01-13"
2840;582;"Compliance Review";"01-25-2017";"01/26/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=613656&provider_action_date_of_visit=2017-01-26"
2838;582;"Compliance Review";"01-27-2019";"01/28/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=613656&provider_action_date_of_visit=2019-01-28"
2841;582;"Compliance Review";"12-28-2015";"12/29/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=613656&provider_action_date_of_visit=2015-12-29"
2849;584;"Compliance Review";"10-03-2019";"10/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-10-04"
2857;584;"Compliance Review";"02-09-2016";"02/10/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2016-02-10"
2856;584;"Compliance Review";"02-22-2017";"02/23/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2017-02-23"
2853;584;"Compliance Review";"02-21-2019";"02/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-02-22"
2846;584;"Compliance Review";"01-15-2020";"01/16/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2020-01-16"
2850;584;"Compliance Review";"09-12-2019";"09/13/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-09-13"
2851;584;"Compliance Review";"07-23-2019";"07/24/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-07-24"
2852;584;"Compliance Review";"04-24-2019";"04/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-04-25"
2847;584;"Compliance Review";"12-05-2019";"12/06/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-12-06"
2848;584;"Compliance Review";"11-18-2019";"11/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2019-11-19"
2854;584;"Compliance Review";"06-27-2018";"06/28/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2018-06-28"
2845;584;"Compliance Review";"02-24-2020";"02/25/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2020-02-25"
2855;584;"Compliance Review";"02-25-2018";"02/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=619227&provider_action_date_of_visit=2018-02-26"
2869;586;"Compliance Review";"08-07-2017";"08/08/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2017-08-08"
2870;586;"Compliance Review";"08-02-2016";"08/03/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2016-08-03"
2868;586;"Compliance Review";"08-02-2018";"08/03/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2018-08-03"
2865;586;"Compliance Review";"09-25-2018";"09/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2018-09-26"
2863;586;"Compliance Review";"12-02-2019";"12/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2019-12-03"
2862;586;"Compliance Review";"07-27-2020";"07/28/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2020-07-28"
2866;586;"Compliance Review";"09-20-2018";"09/21/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2018-09-21"
2867;586;"Compliance Review";"08-29-2018";"08/30/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2018-08-30"
2864;586;"Compliance Review";"08-15-2019";"08/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=621538&provider_action_date_of_visit=2019-08-16"
2874;587;"Compliance Review";"04-17-2018";"04/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=622441&provider_action_date_of_visit=2018-04-18"
2873;587;"Compliance Review";"01-28-2019";"01/29/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=622441&provider_action_date_of_visit=2019-01-29"
2875;587;"Compliance Review";"04-05-2017";"04/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=622441&provider_action_date_of_visit=2017-04-06"
2871;587;"Compliance Review";"04-07-2019";"04/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=622441&provider_action_date_of_visit=2019-04-08"
2876;587;"Compliance Review";"05-03-2016";"05/04/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=622441&provider_action_date_of_visit=2016-05-04"
