"provider_id";"date";"stage2_investigation_number";"outcome";"category";"roi_url"
"001o000000JBEH0AAP";" 9/10/2019 ";2980994;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfRd/WQsHkJL9gZj_JGU0ArUQHOGNGB6DuzcK7WBjOIkGH_0"
"001o000000JBEH0AAP";" 9/10/2019 ";2980994;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfRd/WQsHkJL9gZj_JGU0ArUQHOGNGB6DuzcK7WBjOIkGH_0"
"001o000000JBEH0AAP";" 9/10/2019 ";2980994;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfRd/WQsHkJL9gZj_JGU0ArUQHOGNGB6DuzcK7WBjOIkGH_0"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEH4AAP";" 9/19/2018 ";2867298;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb16/AcfTq_dCb6VWeIHM33jkVqlfcfgzsRqcM11rAB7yXmA"
"001o000000JBEHoAAP";" 9/2/2020 ";3066108;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmUI/pdT08_IVQMBaHjGHFsN8b_Or6GYqTwB64jluOD4IYJc"
"001o000000JBEHoAAP";" 9/2/2020 ";3066108;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmUI/pdT08_IVQMBaHjGHFsN8b_Or6GYqTwB64jluOD4IYJc"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEIdAAP";" 5/24/2019 ";2948999;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrZZ/syuoH_fzOTbJuyrdlEVxY2n6CHDwHrmnWmr7d118Qww"
"001o000000JBEInAAP";" 11/1/2019 ";3002795;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AWfU/xCLgeWzepHkmUaw2f9y9vfOK6QQSLX7W1jusGS67yE0"
"001o000000JBEInAAP";" 11/1/2019 ";3002795;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AWfU/xCLgeWzepHkmUaw2f9y9vfOK6QQSLX7W1jusGS67yE0"
"001o000000JBEInAAP";" 11/1/2019 ";3002795;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AWfU/xCLgeWzepHkmUaw2f9y9vfOK6QQSLX7W1jusGS67yE0"
"001o000000JBEIoAAP";" 7/24/2018 ";2864088;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mclj/LiifGCrF.9v6772ZHTdZRAJySlLkxMzs2yF8VxJbUNI"
"001o000000JBEIoAAP";" 7/24/2018 ";2864088;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mclj/LiifGCrF.9v6772ZHTdZRAJySlLkxMzs2yF8VxJbUNI"
"001o000000JBEIoAAP";" 7/24/2018 ";2864088;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mclj/LiifGCrF.9v6772ZHTdZRAJySlLkxMzs2yF8VxJbUNI"
"001o000000JBEIoAAP";" 7/24/2018 ";2864088;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mclj/LiifGCrF.9v6772ZHTdZRAJySlLkxMzs2yF8VxJbUNI"
"001o000000JBEIsAAP";" 12/17/2019 ";3009230;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYwh/OVhwjo9pbvF2wj756UNoT5Tqrz8xd1iK2HxSru6fWr0"
"001o000000JBEIsAAP";" 12/17/2019 ";3009230;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYwh/OVhwjo9pbvF2wj756UNoT5Tqrz8xd1iK2HxSru6fWr0"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Discipline ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Other ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Discipline ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIsAAP";" 7/9/2018 ";2845187;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/0681J000003vBAK"
"001o000000JBEIxAAP";" 6/20/2018 ";1844014;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRB1/4CRt.qKNFp2Os4wcEzya1E71cXVPopr7FoH5zxaIDqw"
"001o000000JBEIxAAP";" 6/20/2018 ";1844014;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRB1/4CRt.qKNFp2Os4wcEzya1E71cXVPopr7FoH5zxaIDqw"
"001o000000JBEIxAAP";" 6/20/2018 ";1844014;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRB1/4CRt.qKNFp2Os4wcEzya1E71cXVPopr7FoH5zxaIDqw"
"001o000000JBEIxAAP";" 6/20/2018 ";1844014;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRB1/4CRt.qKNFp2Os4wcEzya1E71cXVPopr7FoH5zxaIDqw"
"001o000000JBEJ8AAP";" 4/9/2018 ";2820340;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsYN/avccpjJJHrLT0CLn90elWmOBJmgB9sRuOfAMx6hL_zw"
"001o000000JBEJ8AAP";" 4/9/2018 ";2820340;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsYN/avccpjJJHrLT0CLn90elWmOBJmgB9sRuOfAMx6hL_zw"
"001o000000JBEJ9AAP";" 10/1/2019 ";2990806;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPr/didb8jRnDz_jSeMIeggNKRSE9x41diylfHZbPWTQq4o"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 5/29/2019 ";2950345;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xf5X/SXrQKGalmX7xKAFYX5J0vXDi6VohHzqXf9T8w01kstg"
"001o000000JBEJ9AAP";" 8/10/2018 ";2859290;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqR0/LmGmaXRI_KbITCB9jdD_dwiQQ4TZjpFZ6CjBbE33Ucg"
"001o000000JBEJ9AAP";" 8/10/2018 ";2859290;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqR0/LmGmaXRI_KbITCB9jdD_dwiQQ4TZjpFZ6CjBbE33Ucg"
"001o000000JBEJ9AAP";" 8/10/2018 ";2859290;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqR0/LmGmaXRI_KbITCB9jdD_dwiQQ4TZjpFZ6CjBbE33Ucg"
"001o000000JBEJ9AAP";" 8/10/2018 ";2859290;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqR0/LmGmaXRI_KbITCB9jdD_dwiQQ4TZjpFZ6CjBbE33Ucg"
"001o000000JBEJ9AAP";" 2/21/2018 ";2813119;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFIj/iMQ_xKrlsvBaHabfZ5EHY7GXMyZrbTC_AxkLfwXujLE"
"001o000000JBEJ9AAP";" 2/21/2018 ";2813119;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFIj/iMQ_xKrlsvBaHabfZ5EHY7GXMyZrbTC_AxkLfwXujLE"
"001o000000JBEJ9AAP";" 2/21/2018 ";2813119;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFIj/iMQ_xKrlsvBaHabfZ5EHY7GXMyZrbTC_AxkLfwXujLE"
"001o000000JBEJ9AAP";" 2/21/2018 ";2813119;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFIj/iMQ_xKrlsvBaHabfZ5EHY7GXMyZrbTC_AxkLfwXujLE"
"001o000000JBEJEAA5";" 11/18/2019 ";3003268;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZZj/mQuEer4TEUgL7MHVZrb24e9XbgMuBxKGYpo8idWfUCY"
"001o000000JBEJEAA5";" 4/12/2019 ";2933923;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mrzm/6DkVa4aOkP03Prmp434Dw.xE54rwKr8hF1nNdnVsVEc"
"001o000000JBEJEAA5";" 4/12/2019 ";2933923;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mrzm/6DkVa4aOkP03Prmp434Dw.xE54rwKr8hF1nNdnVsVEc"
"001o000000JBEJEAA5";" 4/12/2019 ";2933923;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mrzm/6DkVa4aOkP03Prmp434Dw.xE54rwKr8hF1nNdnVsVEc"
"001o000000JBEJEAA5";" 4/12/2019 ";2933923;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mrzm/6DkVa4aOkP03Prmp434Dw.xE54rwKr8hF1nNdnVsVEc"
"001o000000JBEJEAA5";" 4/12/2019 ";2933923;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mrzm/6DkVa4aOkP03Prmp434Dw.xE54rwKr8hF1nNdnVsVEc"
"001o000000JBEJOAA5";" 7/29/2020 ";3067873;" Founded ";" Business/Financial ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UjXd/7myonIo_4yto4HmryP3G6kOaAsjeVAC1KDuvngLJdlY"
"001o000000JBEJOAA5";" 7/29/2020 ";3067873;" Unfounded ";" Lack of Supervision ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UjXd/7myonIo_4yto4HmryP3G6kOaAsjeVAC1KDuvngLJdlY"
"001o000000JBEJOAA5";" 7/29/2020 ";3067873;" Unfounded ";" Business/Financial ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UjXd/7myonIo_4yto4HmryP3G6kOaAsjeVAC1KDuvngLJdlY"
"001o000000JBEJXAA5";" 9/13/2019 ";2981050;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XeaP/Qx0LU5PvmUSl0hh0vGv6ltYCMyuA1NUreYaMT9qfdkE"
"001o000000JBEJXAA5";" 9/13/2019 ";2981050;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XeaP/Qx0LU5PvmUSl0hh0vGv6ltYCMyuA1NUreYaMT9qfdkE"
"001o000000JBEJXAA5";" 9/13/2019 ";2981050;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XeaP/Qx0LU5PvmUSl0hh0vGv6ltYCMyuA1NUreYaMT9qfdkE"
"001o000000JBEN0AAP";" 2/15/2018 ";2801065;;;"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MEci/WTKgZQfxwnnOUJJb9MfpA8rrl7CFtMmXmW7GHZS8UBw"
"001o000000JBEN1AAP";" 6/26/2019 ";2960014;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqfv/ux4nHu4ZBipg8EAZZYEKIBBYAVtj1d9Yr2jB0uh09Xg"
"001o000000JBEN1AAP";" 6/26/2019 ";2960014;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqfv/ux4nHu4ZBipg8EAZZYEKIBBYAVtj1d9Yr2jB0uh09Xg"
"001o000000JBEN1AAP";" 6/26/2019 ";2960014;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqfv/ux4nHu4ZBipg8EAZZYEKIBBYAVtj1d9Yr2jB0uh09Xg"
"001o000000JBENBAA5";" 9/23/2019 ";2991581;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeyg/nVzumligNbHdEjtazjVG_gF8lfaGfK.JB5pSadGLczM"
"001o000000JBENBAA5";" 9/23/2019 ";2991581;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeyg/nVzumligNbHdEjtazjVG_gF8lfaGfK.JB5pSadGLczM"
"001o000000JBENDAA5";" 1/23/2019 ";2916695;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mfe1/fAnHYkUYf1ZUgnWpkvyDrt3rF0698jIwerlH0IFDBpA"
"001o000000JBENDAA5";" 1/23/2019 ";2916695;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mfe1/fAnHYkUYf1ZUgnWpkvyDrt3rF0698jIwerlH0IFDBpA"
"001o000000JBENtAAP";" 12/14/2018 ";2880297;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdeZ/oWUDaCZ6PRY6jcRsTAiuWMi3Q7lTRzkEJkKFdvUfmsY"
"001o000000JBENtAAP";" 12/14/2018 ";2880297;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdeZ/oWUDaCZ6PRY6jcRsTAiuWMi3Q7lTRzkEJkKFdvUfmsY"
"001o000000JBEO8AAP";" 3/11/2019 ";2930643;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkUN/OxQUxCDEz8uEtjaAVRfws4JeW2GTDxLDzFtusptjY9E"
"001o000000JBEO8AAP";" 3/11/2019 ";2930643;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkUN/OxQUxCDEz8uEtjaAVRfws4JeW2GTDxLDzFtusptjY9E"
"001o000000JBEO8AAP";" 3/11/2019 ";2930643;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkUN/OxQUxCDEz8uEtjaAVRfws4JeW2GTDxLDzFtusptjY9E"
"001o000000JBEO8AAP";" 3/11/2019 ";2930643;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkUN/OxQUxCDEz8uEtjaAVRfws4JeW2GTDxLDzFtusptjY9E"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOBAA5";" 4/25/2018 ";2822712;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQcu/HUBY1KJlItA.jqKidPNNkNQqIDVBBjWyMSpn.I21W_k"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Founded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEOoAAP";" 7/11/2018 ";2844510;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSnu/zxVs_QWce1cPpzf8gN3.AyFFPc9nC9E6qN3f4aXk5Ok"
"001o000000JBEQ4AAP";" 7/25/2018 ";2863545;;;"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaAv/II59G2wuoHjErYHD16_N_trQOiScQoSa.kyhIf.FumM"
"001o000000JBERUAA5";" 11/25/2019 ";3014700;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AY0n/pTq7uCXDZ6zdqZXQyZb7WTg8iZVf5nYPuAaY85_rg0o"
"001o000000JBERUAA5";" 11/25/2019 ";3014700;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AY0n/pTq7uCXDZ6zdqZXQyZb7WTg8iZVf5nYPuAaY85_rg0o"
"001o000000JBERUAA5";" 11/25/2019 ";3014700;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AY0n/pTq7uCXDZ6zdqZXQyZb7WTg8iZVf5nYPuAaY85_rg0o"
"001o000000JBERUAA5";" 11/25/2019 ";3014700;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AY0n/pTq7uCXDZ6zdqZXQyZb7WTg8iZVf5nYPuAaY85_rg0o"
"001o000000JBERUAA5";" 9/4/2018 ";2870238;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX2F/inZz61K.f5nxZgrBcAVxlnVIfmpnc7TgZl46fNGRPUg"
"001o000000JBERUAA5";" 9/4/2018 ";2870238;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX2F/inZz61K.f5nxZgrBcAVxlnVIfmpnc7TgZl46fNGRPUg"
"001o000000JBERUAA5";" 9/4/2018 ";2870238;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX2F/inZz61K.f5nxZgrBcAVxlnVIfmpnc7TgZl46fNGRPUg"
"001o000000JBERUAA5";" 9/4/2018 ";2870238;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX2F/inZz61K.f5nxZgrBcAVxlnVIfmpnc7TgZl46fNGRPUg"
"001o000000JBERUAA5";" 9/4/2018 ";2870238;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX2F/inZz61K.f5nxZgrBcAVxlnVIfmpnc7TgZl46fNGRPUg"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
"001o000000JBERiAAP";" 9/5/2018 ";2838872;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXCA/fsb97C8dPnLap11HwAGhyGmWbzwdJVjUQE7M3PT9VFw"
