"FacilityID";"TypeofRegulation";"Date";"Details";"Results"
"3000589913_1";" Certification ";" 01/06/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589913&LocationNumber=1&DocumentNumber=5002198881"
"3000589913_1";" Certification ";" 10/18/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 05/07/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000588509&LocationNumber=1&DocumentNumber=5002949747"
"9000588509_1";" Certification ";" 05/07/2021 ";" No violations found ***";
"9000588509_1";" Certification ";" 12/18/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 11/19/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 11/11/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 08/28/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 08/15/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000588509&LocationNumber=1&DocumentNumber=5001886689"
"9000588509_1";" Certification ";" 06/04/2019 ";" No violations found ***";
"9000588509_1";" Certification ";" 05/21/2019 ";" No violations found ***";
"8000574518_2";" Licensing ";" 01/31/2020 ";" Revocation ";
"6000590166_1";" Licensing ";" 07/12/2021 ";" See Violations below";
"6000590166_1";" Certification ";" 09/15/2020 ";" No violations found ***";
"6000590166_1";" Certification ";" 09/09/2020 ";" No violations found ***";
"1000587131_3";" Licensing ";" 05/06/2020 ";" Direct Forfeiture: $1000 ";
"1000587131_3";" Licensing ";" 05/06/2020 ";" Orders Letter ";
"1000587131_3";" Licensing ";" 11/01/2019 ";" Warning Letter ";
"1000587131_3";" Licensing ";" 08/06/2019 ";" Forfeiture: $200 ";
"1000587131_3";" Licensing ";" 06/11/2019 ";" Orders Letter ";
"2000573262_2";" Licensing ";" 02/25/2020 ";" Warning Letter ";
"9000589289_1";" Licensing ";" 04/03/2020 ";" See Violations below";
"9000589289_1";" Licensing ";" 03/31/2020 ";" No violations found ***";
"9000589289_1";" Licensing ";" 01/21/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589289&LocationNumber=1&DocumentNumber=5002333216"
"9000589289_1";" Licensing ";" 10/23/2019 ";" No violations found ***";
"9000589289_1";" Certification ";" 08/26/2019 ";" No violations found ***";
"9000589289_1";" Certification ";" 08/16/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589289&LocationNumber=1&DocumentNumber=5001899150"
"9000589289_1";" Certification ";" 05/03/2019 ";" No violations found ***";
"9000589289_1";" Certification ";" 04/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589289&LocationNumber=1&DocumentNumber=5001633174"
"5000573725_2";" Licensing ";" 09/15/2020 ";" Warning Letter ";
"6000589866_1";" Licensing ";" 12/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000589866&LocationNumber=1&DocumentNumber=5002105714"
"6000589866_1";" Licensing ";" 10/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000589866&LocationNumber=1&DocumentNumber=5001996598"
"6000589866_1";" Licensing ";" 08/23/2019 ";" No violations found ***";
"7000590247_1";" Certification ";" 12/04/2020 ";" No violations found ***";
"5000590215_1";" Licensing ";" 07/12/2021 ";" See Violations below";
"5000590215_1";" Licensing ";" 07/06/2021 ";" See Violations below";
"5000590215_1";" Licensing ";" 06/15/2021 ";" See Violations below";
"5000590215_1";" Licensing ";" 04/29/2021 ";" See Violations below";
"5000590215_1";" Licensing ";" 12/15/2020 ";" No violations found ***";
"5000590215_1";" Licensing ";" 12/10/2020 ";" No violations found ***";
"7000588457_1";" Licensing ";" 06/06/2019 ";" Warning Letter ";
"4000584994_1";" Licensing ";" 02/20/2019 ";" Warning Letter ";
"7000580077_1";" Licensing ";" 04/09/2019 ";" Forfeiture: $100 ";
"7000580077_1";" Licensing ";" 09/18/2018 ";" Forfeiture: $50 ";
"2000583402_1";" Licensing ";" 03/12/2019 ";" Warning Letter ";
"6000587536_1";" Licensing ";" 08/17/2020 ";" Warning Letter ";
"6000587536_1";" Licensing ";" 04/16/2019 ";" Warning Letter ";
"9000589869_1";" Licensing ";" 06/14/2021 ";" See Violations below";
"9000589869_1";" Licensing ";" 06/03/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589869&LocationNumber=1&DocumentNumber=5003067609"
"9000589869_1";" Licensing ";" 02/25/2020 ";" No violations found ***";
"9000589869_1";" Licensing ";" 02/21/2020 ";" No violations found ***";
"9000589869_1";" Licensing ";" 01/21/2020 ";" See Violations below";
"9000589869_1";" Licensing ";" 11/12/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589869&LocationNumber=1&DocumentNumber=5002109619"
"9000589869_1";" Licensing ";" 08/27/2019 ";" No violations found ***";
"9000589259_1";" Licensing ";" 08/16/2019 ";" Warning Letter ";
"9000588769_1";" Certification ";" 01/15/2020 ";" No violations found ***";
"9000588769_1";" Certification ";" 12/09/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000588769&LocationNumber=1&DocumentNumber=5002122566"
"8000589738_1";" Certification ";" 04/12/2021 ";" See Violations below";
"8000589738_1";" Certification ";" 04/15/2019 ";" No violations found ***";
"8000589738_1";" Certification ";" 04/10/2019 ";" No violations found ***";
"7000588887_1";" Licensing ";" 08/24/2021 ";" Orders Letter ";
"7000589587_1";" Certification ";" 06/07/2019 ";" No violations found ***";
"7000589587_1";" Certification ";" 03/12/2019 ";" No violations found ***";
"7000589587_1";" Certification ";" 02/14/2019 ";" No violations found ***";
"7000589587_1";" Certification ";" 01/09/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589587&LocationNumber=1&DocumentNumber=5001471605"
"7000589587_1";" Certification ";" 09/26/2018 ";" No violations found ***";
"1000574441_1";" Certification ";" 01/05/2021 ";" No violations found ***";
"1000574441_1";" Certification ";" 02/05/2020 ";" No violations found ***";
"1000574441_1";" Certification ";" 02/04/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000574441&LocationNumber=1&DocumentNumber=5002238719"
"1000574441_1";" Certification ";" 11/19/2019 ";" No violations found ***";
"1000574441_1";" Certification ";" 06/27/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000574441&LocationNumber=1&DocumentNumber=5001741081"
"1000574441_1";" Certification ";" 02/01/2019 ";" No violations found ***";
"1000574441_1";" Certification ";" 01/25/2019 ";" No violations found ***";
"1000574441_1";" Certification ";" 01/08/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000574441&LocationNumber=1&DocumentNumber=5001477594"
"1000574441_1";" Certification ";" 12/11/2018 ";" No violations found ***";
"1000565851_1";" Licensing ";" 07/31/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000565851&LocationNumber=1&DocumentNumber=5001814290"
"4000579884_1";" Licensing ";" 08/15/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000579884&LocationNumber=1&DocumentNumber=5001857250"
"2000590102_1";" Certification ";" 08/05/2020 ";" No violations found ***";
"2000590102_1";" Certification ";" 08/04/2020 ";" No violations found ***";
"3000589923_1";" Certification ";" 02/04/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589923&LocationNumber=1&DocumentNumber=5002225034"
"3000589923_1";" Certification ";" 11/04/2019 ";" No violations found ***";
"3000589923_1";" Certification ";" 10/22/2019 ";" No violations found ***";
"8000580448_2";" Licensing ";" 10/30/2018 ";" Warning Letter ";
"4000589254_1";" Licensing ";" 01/31/2020 ";" Revocation ";
"4000589254_1";" Licensing ";" 12/23/2019 ";" Orders Letter ";
"4000589254_1";" Licensing ";" 01/18/2019 ";" Warning Letter ";
"4000589254_1";" Licensing ";" 11/12/2018 ";" Warning Letter ";
"590020_1";" Certification ";" 03/04/2020 ";" No violations found ***";
"590020_1";" Certification ";" 03/03/2020 ";" No violations found ***";
"589920_1";" Licensing ";" 01/15/2020 ";" Warning Letter ";
"588260_1";" Licensing ";" 02/05/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=588260&LocationNumber=1&DocumentNumber=5002826460"
"588260_1";" Licensing ";" 01/22/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=588260&LocationNumber=1&DocumentNumber=5002227714"
"588260_1";" Licensing ";" 02/04/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=588260&LocationNumber=1&DocumentNumber=5001507972"
"7000587007_1";" Licensing ";" 08/31/2021 ";" Orders Letter ";
"7000587007_1";" Licensing ";" 06/14/2021 ";" Warning Letter ";
"589900_1";" Licensing ";" 07/13/2021 ";" See Violations below";
"589900_1";" Licensing ";" 04/06/2021 ";" No violations found ***";
"589900_1";" Licensing ";" 03/16/2021 ";" No violations found ***";
"589900_1";" Certification ";" 01/25/2021 ";" No violations found ***";
"589900_1";" Certification ";" 02/03/2020 ";" No violations found ***";
"589900_1";" Certification ";" 10/07/2019 ";" No violations found ***";
"5000589755_1";" Certification ";" 04/28/2021 ";" See Violations below";
"5000589755_1";" Certification ";" 10/07/2019 ";" No violations found ***";
"5000589755_1";" Certification ";" 05/07/2019 ";" No violations found ***";
"1000571501_2";" Certification ";" 11/10/2020 ";" No violations found ***";
"1000571501_2";" Certification ";" 11/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000571501&LocationNumber=2&DocumentNumber=5002069057"
"1000571501_2";" Certification ";" 11/13/2018 ";" No violations found ***";
"1000571501_2";" Certification ";" 11/12/2018 ";" No violations found ***";
"590090_1";" Licensing ";" 08/25/2021 ";" Warning Letter ";
"590090_1";" Licensing ";" 07/12/2021 ";" Warning Letter ";
"7000589427_1";" Certification ";" 03/17/2021 ";" No violations found ***";
"7000589427_1";" Certification ";" 03/16/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589427&LocationNumber=1&DocumentNumber=5002837951"
"7000589427_1";" Certification ";" 03/10/2020 ";" No violations found ***";
"7000589427_1";" Certification ";" 02/25/2020 ";" See Violations below";
"7000589427_1";" Certification ";" 11/19/2019 ";" No violations found ***";
"7000589427_1";" Certification ";" 08/15/2019 ";" No violations found ***";
"7000589427_1";" Certification ";" 06/28/2019 ";" No violations found ***";
"7000589427_1";" Certification ";" 06/20/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589427&LocationNumber=1&DocumentNumber=5001759440"
"7000589427_1";" Certification ";" 04/08/2019 ";" No violations found ***";
"7000589427_1";" Certification ";" 09/18/2018 ";" See Violations below";
"4000590084_1";" Certification ";" 07/14/2020 ";" No violations found ***";
"1000589691_1";" Certification ";" 01/06/2021 ";" No violations found ***";
"1000589691_1";" Certification ";" 03/02/2020 ";" No violations found ***";
"1000589691_1";" Certification ";" 11/05/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000589691&LocationNumber=1&DocumentNumber=5002055060"
"1000589691_1";" Certification ";" 07/08/2019 ";" See Violations below";
"1000589691_1";" Certification ";" 02/06/2019 ";" No violations found ***";
"1000570701_3";" Licensing ";" 01/25/2021 ";" Warning Letter ";
"1000570701_3";" Licensing ";" 05/24/2019 ";" Warning Letter ";
"1000570701_3";" Licensing ";" 01/14/2019 ";" Warning Letter ";
"589300_1";" Licensing ";" 09/28/2020 ";" Warning Letter ";
"589300_1";" Licensing ";" 06/01/2020 ";" Second Probationary License Due To Noncompliance ";
"589300_1";" Licensing ";" 03/09/2020 ";" Warning Letter ";
"3000589763_1";" Certification ";" 05/04/2021 ";" No violations found ***";
"3000589763_1";" Certification ";" 04/22/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589763&LocationNumber=1&DocumentNumber=5002949724"
"3000589763_1";" Certification ";" 12/04/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 11/19/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 09/30/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 09/16/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589763&LocationNumber=1&DocumentNumber=5001999272"
"3000589763_1";" Certification ";" 08/07/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 06/01/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 05/13/2019 ";" No violations found ***";
"3000589763_1";" Certification ";" 05/13/2019 ";" No violations found ***";
"4000585994_2";" Licensing ";" 08/31/2021 ";" Orders Letter ";
"3000588233_1";" Licensing ";" 04/13/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588233&LocationNumber=1&DocumentNumber=5002916037"
"3000588233_1";" Licensing ";" 03/11/2021 ";" No violations found ***";
"3000588233_1";" Licensing ";" 08/01/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588233&LocationNumber=1&DocumentNumber=5001828437"
"3000588233_1";" Licensing ";" 06/06/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588233&LocationNumber=1&DocumentNumber=5001796094"
"3000588233_1";" Licensing ";" 05/23/2019 ";" No violations found ***";
"3000588233_1";" Licensing ";" 01/29/2019 ";" No violations found ***";
"7000569867_2";" Licensing ";" 02/05/2021 ";" See Violations below";
"7000569867_2";" Licensing ";" 03/09/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000569867&LocationNumber=2&DocumentNumber=5002455342"
"7000569867_2";" Licensing ";" 01/31/2020 ";" See Violations below";
"7000569867_2";" Licensing ";" 02/14/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000569867&LocationNumber=2&DocumentNumber=5001517431"
"3000589363_1";" Licensing ";" 04/26/2021 ";" Warning Letter ";
"3000589363_1";" Licensing ";" 11/27/2019 ";" Revocation ";
"5000588515_2";" Licensing ";" 08/04/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5003105080"
"5000588515_2";" Licensing ";" 07/06/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5003074670"
"5000588515_2";" Licensing ";" 02/20/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5002270243"
"5000588515_2";" Licensing ";" 02/12/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5002270218"
"5000588515_2";" Licensing ";" 11/07/2019 ";" No violations found ***";
"5000588515_2";" Licensing ";" 09/09/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5002497613"
"5000588515_2";" Licensing ";" 07/17/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5001788550"
"5000588515_2";" Licensing ";" 06/13/2019 ";" No violations found ***";
"5000588515_2";" Licensing ";" 06/03/2019 ";" No violations found ***";
"5000588515_2";" Licensing ";" 04/16/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588515&LocationNumber=2&DocumentNumber=5001607527"
"5000588515_2";" Licensing ";" 01/28/2019 ";" No violations found ***";
"589720_1";" Licensing ";" 08/20/2019 ";" Warning Letter ";
"9000589929_1";" Licensing ";" 06/14/2021 ";" No violations found ***";
"9000589929_1";" Licensing ";" 07/17/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589929&LocationNumber=1&DocumentNumber=5002482307"
"9000589929_1";" Licensing ";" 05/11/2020 ";" No violations found ***";
"9000589929_1";" Licensing ";" 03/20/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589929&LocationNumber=1&DocumentNumber=5002338316"
"9000589929_1";" Licensing ";" 01/22/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589929&LocationNumber=1&DocumentNumber=5002212507"
"9000589929_1";" Licensing ";" 11/11/2019 ";" No violations found ***";
"1000589611_1";" Licensing ";" 07/08/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000589611&LocationNumber=1&DocumentNumber=5003105248"
"1000589611_1";" Licensing ";" 04/05/2021 ";" See Violations below";
"1000589611_1";" Licensing ";" 03/09/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000589611&LocationNumber=1&DocumentNumber=5002289265"
"1000589611_1";" Licensing ";" 03/13/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000589611&LocationNumber=1&DocumentNumber=5001528419"
"1000589611_1";" Licensing ";" 01/17/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000589611&LocationNumber=1&DocumentNumber=5001832195"
