"ProviderUID";"CertificateNumber";"Category";"Type";"Status";"IssueDate";"ExpirationDate"
"cf5ba4ce0dbd030545db4cf42e2e2e42";"CER-00065210";"Certificate of Registration";"Regular";"Closed";"01/12/2014";"01/12/2016"
"cf5ba4ce0dbd030545db4cf42e2e2e42";"CER-00090323";"Certificate of Registration";"Regular";"Closed";"01/12/2016";"01/12/2018"
"cf5ba4ce0dbd030545db4cf42e2e2e42";"CER-00122608";"Certificate of Compliance";"Regular";"Closed";"01/12/2018";"01/12/2019"
"cf5ba4ce0dbd030545db4cf42e2e2e42";"CER-00140797";"Certificate of Compliance";"Regular";"Closed";"01/12/2019";"01/12/2020"
"cf5ba4ce0dbd030545db4cf42e2e2e42";"CER-00156354";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/12/2020";"01/12/2021"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00081733";"Certificate of Compliance";"Regular";"Closed";"04/15/2015";"04/15/2016"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00096274";"Certificate of Compliance";"Regular";"Closed";"04/15/2016";"04/15/2017"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00112448";"Certificate of Compliance";"Regular";"Closed";"04/15/2017";"04/15/2018"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00128098";"Certificate of Compliance";"Regular";"Closed";"04/15/2018";"04/15/2019"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00143559";"Certificate of Compliance";"Regular";"Closed";"04/15/2019";"04/15/2020"
"ee3a132d1c2363d0dd046eaaa5d5556d";"CER-00161774";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/15/2020";"04/15/2021"
"c0225e41411a4b367b552615e6181879";"CER-00083757";"Certificate of Compliance";"Regular";"Closed";"06/24/2015";"06/24/2016"
"c0225e41411a4b367b552615e6181879";"CER-00096376";"Certificate of Compliance";"Regular";"Closed";"06/24/2016";"06/24/2017"
"c0225e41411a4b367b552615e6181879";"CER-00112351";"Certificate of Compliance";"Regular";"Closed";"06/24/2017";"06/24/2018"
"c0225e41411a4b367b552615e6181879";"CER-00131582";"Certificate of Compliance";"Regular";"Closed";"06/24/2018";"06/24/2019"
"c0225e41411a4b367b552615e6181879";"CER-00148185";"Certificate of Compliance";"Regular";"Closed";"06/24/2019";"06/24/2020"
"c0225e41411a4b367b552615e6181879";"CER-00166686";"Certificate of Compliance";"Regular";"Granted";"06/24/2020";"06/24/2021"
"cabf633a829888d629789ceba97f8e30";"CER-00152872";"Certificate of Compliance";"Provisional";"Closed";"10/07/2019";"04/07/2020"
"cabf633a829888d629789ceba97f8e30";"CER-00160759";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/07/2020";"04/07/2021"
"75336aa9dc50e0be92d9dd531d95b7e9";"CER-00088816";"Certificate of Compliance";"Regular";"Closed";"11/25/2015";"11/25/2016"
"75336aa9dc50e0be92d9dd531d95b7e9";"CER-00103101";"Certificate of Compliance";"Regular";"Closed";"11/25/2016";"11/25/2017"
"75336aa9dc50e0be92d9dd531d95b7e9";"CER-00124462";"Certificate of Compliance";"Regular";"Closed";"11/25/2017";"11/25/2018"
"75336aa9dc50e0be92d9dd531d95b7e9";"CER-00137629";"Certificate of Compliance";"Regular";"Closed";"11/25/2018";"11/25/2019"
"75336aa9dc50e0be92d9dd531d95b7e9";"CER-00154545";"Certificate of Compliance";"Regular";"Awaiting Renewal";"11/25/2019";"11/25/2020"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00082539";"Certificate of Compliance";"Regular";"Closed";"05/26/2015";"05/26/2016"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00096151";"Certificate of Compliance";"Regular";"Closed";"05/26/2016";"05/26/2017"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00111048";"Certificate of Compliance";"Regular";"Closed";"05/26/2017";"05/26/2018"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00131000";"Certificate of Compliance";"Regular";"Closed";"05/26/2018";"05/26/2019"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00149437";"Certificate of Compliance";"Regular";"Closed";"05/26/2019";"05/26/2020"
"3f31c280ec36e9e16d485bd275af2d02";"CER-00166687";"Certificate of Compliance";"Regular";"Granted";"05/26/2020";"05/26/2021"
"1794e45b4107de0a689980214d73f085";"CER-00141578";"Certificate of Compliance";"Provisional";"Closed";"02/06/2019";"08/06/2019"
"cc2ce8e8a6aadc85e7c7d7f337bc4b97";"CER-00123059";"Certificate of Compliance";"Provisional";"Closed";"01/10/2018";"07/10/2018"
"cc2ce8e8a6aadc85e7c7d7f337bc4b97";"CER-00132710";"Certificate of Compliance";"Regular";"Closed";"07/10/2018";"07/10/2019"
"6f159a1bb37a9d4bab9e1726d52d7290";"CER-00085875";"Certificate of Compliance";"Regular";"Closed";"09/02/2015";"09/02/2016"
"6f159a1bb37a9d4bab9e1726d52d7290";"CER-00100349";"Certificate of Compliance";"Regular";"Closed";"09/02/2016";"09/02/2017"
"6f159a1bb37a9d4bab9e1726d52d7290";"CER-00117450";"Certificate of Compliance";"Regular";"Closed";"09/02/2017";"09/02/2018"
"6f159a1bb37a9d4bab9e1726d52d7290";"CER-00134032";"Certificate of Compliance";"Regular";"Revoked";"09/02/2018";"09/02/2019"
"6f159a1bb37a9d4bab9e1726d52d7290";"CER-00165836";"Certificate of Compliance";"Provisional";"Granted";"08/03/2020";"02/03/2021"
"eea106c1141005929c4b714258c73540";"CER-00097610";"Certificate of Compliance";"Provisional";"Closed";"06/23/2016";"12/23/2016"
"eea106c1141005929c4b714258c73540";"CER-00104292";"Certificate of Compliance";"Regular";"Closed";"12/23/2016";"12/23/2017"
"eea106c1141005929c4b714258c73540";"CER-00120151";"Certificate of Compliance";"Regular";"Closed";"12/23/2017";"12/23/2018"
"eea106c1141005929c4b714258c73540";"CER-00137439";"Certificate of Compliance";"Regular";"Closed";"12/23/2018";"12/23/2019"
"eea106c1141005929c4b714258c73540";"CER-00154551";"Certificate of Compliance";"Regular";"Awaiting Renewal";"12/23/2019";"12/23/2020"
"292ab2071e00a18dc4478a5c4216820b";"CER-00083819";"Certificate of Compliance";"Regular";"Closed";"03/18/2015";"03/18/2016"
"292ab2071e00a18dc4478a5c4216820b";"CER-00094223";"Certificate of Compliance";"Provisional";"Closed";"03/18/2016";"09/18/2016"
"292ab2071e00a18dc4478a5c4216820b";"CER-00100040";"Certificate of Compliance";"Regular";"Closed";"09/18/2016";"09/18/2017"
"292ab2071e00a18dc4478a5c4216820b";"CER-00117731";"Certificate of Compliance";"Regular";"Closed";"09/18/2017";"09/18/2018"
"292ab2071e00a18dc4478a5c4216820b";"CER-00134525";"Certificate of Compliance";"Regular";"Closed";"09/18/2018";"09/18/2019"
"292ab2071e00a18dc4478a5c4216820b";"CER-00153462";"Certificate of Compliance";"Provisional";"Closed";"09/18/2019";"03/18/2020"
"292ab2071e00a18dc4478a5c4216820b";"CER-00156620";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/06/2020";"01/06/2021"
"867f8f15413d3cf2026dbaf6b8287b60";"CER-00124161";"Certificate of Compliance";"Provisional";"Closed";"02/05/2018";"08/05/2018"
"867f8f15413d3cf2026dbaf6b8287b60";"CER-00133461";"Certificate of Compliance";"Regular";"Closed";"08/05/2018";"08/05/2019"
"abcec0c427888fa5a66bdb2f8d53e9f9";"CER-00104360";"Certificate of Compliance";"Regular";"Closed";"11/07/2016";"11/07/2017"
"abcec0c427888fa5a66bdb2f8d53e9f9";"CER-00118673";"Certificate of Compliance";"Regular";"Closed";"11/07/2017";"11/07/2018"
"abcec0c427888fa5a66bdb2f8d53e9f9";"CER-00135811";"Certificate of Compliance";"Regular";"Closed";"11/07/2018";"11/07/2019"
"22b9b9f3d4438c02b670f67d4d2e6af9";"CER-00129227";"Certificate of Compliance";"Provisional";"Closed";"05/18/2018";"01/13/2019"
"22b9b9f3d4438c02b670f67d4d2e6af9";"CER-00140602";"Certificate of Compliance";"Regular";"Closed";"01/13/2019";"01/13/2020"
"22b9b9f3d4438c02b670f67d4d2e6af9";"CER-00156358";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/13/2020";"01/13/2021"
"10190022b1e83ed166e8ddaccbbbab32";"CER-00087375";"Certificate of Registration";"Regular";"Closed";"10/16/2015";"10/16/2017"
"10190022b1e83ed166e8ddaccbbbab32";"CER-00117346";"Certificate of Compliance";"Regular";"Closed";"10/16/2017";"10/16/2018"
"10190022b1e83ed166e8ddaccbbbab32";"CER-00137181";"Certificate of Compliance";"Regular";"Closed";"10/16/2018";"10/16/2019"
"fd2e615aa071ceb7b023b729e3922263";"CER-00163286";"Certificate of Compliance";"Regular";"Closed";"06/16/2020";"05/02/2021"
"fd2e615aa071ceb7b023b729e3922263";"CER-00163290";"Certificate of Compliance";"Regular";"Granted";"06/16/2020";"05/02/2021"
"c227a027937b9c40633dba72e7ab2150";"CER-00071322";"Certificate of Registration";"Regular";"Closed";"08/25/2014";"08/25/2016"
"c227a027937b9c40633dba72e7ab2150";"CER-00096446";"Certificate of Compliance";"Regular";"Closed";"06/06/2016";"06/06/2017"
"c227a027937b9c40633dba72e7ab2150";"CER-00098671";"Certificate of Compliance";"Regular";"Closed";"06/06/2016";"06/06/2017"
"c227a027937b9c40633dba72e7ab2150";"CER-00112451";"Certificate of Compliance";"Regular";"Closed";"06/06/2017";"06/06/2018"
"c227a027937b9c40633dba72e7ab2150";"CER-00130578";"Certificate of Compliance";"Regular";"Closed";"06/06/2018";"06/06/2019"
"c227a027937b9c40633dba72e7ab2150";"CER-00149382";"Certificate of Compliance";"Regular";"Closed";"06/06/2019";"06/06/2020"
"c227a027937b9c40633dba72e7ab2150";"CER-00163185";"Certificate of Compliance";"Regular";"Granted";"06/06/2020";"06/06/2021"
"0a1d65f908717c7e0694a5d4a9dca6e7";"CER-00090299";"Certificate of Compliance";"Regular";"Closed";"11/17/2015";"11/17/2016"
"0a1d65f908717c7e0694a5d4a9dca6e7";"CER-00103088";"Certificate of Compliance";"Regular";"Closed";"11/17/2016";"11/17/2017"
"0a1d65f908717c7e0694a5d4a9dca6e7";"CER-00119306";"Certificate of Compliance";"Regular";"Closed";"11/17/2017";"11/17/2018"
"0a1d65f908717c7e0694a5d4a9dca6e7";"CER-00141640";"Certificate of Compliance";"Regular";"Closed";"11/17/2018";"11/17/2019"
"0a1d65f908717c7e0694a5d4a9dca6e7";"CER-00156344";"Certificate of Compliance";"Regular";"Awaiting Renewal";"11/17/2019";"11/17/2020"
"bbb35188fd6857c752c06c77d80745c5";"CER-00081829";"Certificate of Compliance";"Regular";"Closed";"03/20/2015";"03/20/2016"
"bbb35188fd6857c752c06c77d80745c5";"CER-00094029";"Certificate of Compliance";"Regular";"Closed";"03/20/2016";"03/20/2017"
"bbb35188fd6857c752c06c77d80745c5";"CER-00109832";"Certificate of Compliance";"Regular";"Closed";"03/20/2017";"03/20/2018"
"bbb35188fd6857c752c06c77d80745c5";"CER-00126833";"Certificate of Compliance";"Regular";"Closed";"03/20/2018";"03/20/2019"
"bbb35188fd6857c752c06c77d80745c5";"CER-00149290";"Certificate of Compliance";"Regular";"Closed";"03/20/2019";"03/20/2020"
"bbb35188fd6857c752c06c77d80745c5";"CER-00160756";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/20/2020";"03/20/2021"
"57e9140e642450007a238949a05b64fd";"CER-00126525";"Certificate of Compliance";"Provisional";"Closed";"03/23/2018";"09/23/2018"
"57e9140e642450007a238949a05b64fd";"CER-00137549";"Certificate of Compliance";"Regular";"Closed";"09/23/2018";"09/23/2019"
"7c7d3adf1c370dde77d6bac7005bda9e";"CER-00083630";"Certificate of Compliance";"Regular";"Closed";"06/02/2015";"06/02/2016"
"7c7d3adf1c370dde77d6bac7005bda9e";"CER-00095859";"Certificate of Compliance";"Regular";"Closed";"06/02/2016";"06/02/2017"
"7c7d3adf1c370dde77d6bac7005bda9e";"CER-00108833";"Certificate of Compliance";"Regular";"Closed";"06/02/2016";"06/02/2017"
"7c7d3adf1c370dde77d6bac7005bda9e";"CER-00112387";"Certificate of Compliance";"Regular";"Closed";"06/02/2017";"06/02/2018"
"7c7d3adf1c370dde77d6bac7005bda9e";"CER-00130292";"Certificate of Compliance";"Regular";"Closed";"06/02/2018";"06/02/2019"
"57a43ab6e8449e79e7649a298e2e6651";"CER-00132221";"Certificate of Compliance";"Provisional";"Closed";"07/19/2018";"06/06/2019"
"57a43ab6e8449e79e7649a298e2e6651";"CER-00132747";"Certificate of Compliance";"Regular";"Closed";"07/25/2018";"06/06/2019"
"57a43ab6e8449e79e7649a298e2e6651";"CER-00139294";"Certificate of Compliance";"Regular";"Closed";"12/21/2018";"12/21/2019"
"57a43ab6e8449e79e7649a298e2e6651";"CER-00154542";"Certificate of Compliance";"Regular";"Awaiting Renewal";"12/21/2019";"12/21/2020"
"8012739194dbae6565c44dd7bc520cd8";"CER-00075857";"Certificate of Registration";"Regular";"Closed";"11/24/2014";"11/24/2016"
"8012739194dbae6565c44dd7bc520cd8";"CER-00103957";"Certificate of Compliance";"Regular";"Closed";"11/24/2016";"11/24/2017"
"8012739194dbae6565c44dd7bc520cd8";"CER-00119120";"Certificate of Compliance";"Regular";"Closed";"11/24/2017";"11/24/2018"
"8012739194dbae6565c44dd7bc520cd8";"CER-00138685";"Certificate of Compliance";"Regular";"Closed";"11/24/2018";"11/24/2019"
"8012739194dbae6565c44dd7bc520cd8";"CER-00156051";"Certificate of Compliance";"Provisional";"Closed";"11/24/2019";"05/24/2020"
"8012739194dbae6565c44dd7bc520cd8";"CER-00158791";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/17/2020";"01/17/2021"
"21a5d30cda4976768aa1564b90633f28";"CER-00124430";"Certificate of Compliance";"Provisional";"Closed";"02/09/2018";"08/09/2018"
"21a5d30cda4976768aa1564b90633f28";"CER-00135276";"Certificate of Compliance";"Regular";"Closed";"08/09/2018";"08/09/2019"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00080069";"Certificate of Compliance";"Regular";"Closed";"01/20/2015";"01/20/2016"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00092202";"Certificate of Compliance";"Regular";"Closed";"01/20/2016";"01/20/2017"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00106400";"Certificate of Compliance";"Regular";"Closed";"01/20/2017";"01/20/2018"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00123353";"Certificate of Compliance";"Regular";"Closed";"01/20/2018";"01/20/2019"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00144536";"Certificate of Compliance";"Regular";"Closed";"01/20/2019";"01/20/2020"
"7c2b4a2831b8e10a6c575957d50016e7";"CER-00158502";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/20/2020";"01/20/2021"
"193b9340e7c07f1cca4b99b4be88609d";"CER-00085294";"Certificate of Registration";"Regular";"Closed";"08/05/2015";"08/05/2017"
"193b9340e7c07f1cca4b99b4be88609d";"CER-00116399";"Certificate of Compliance";"Regular";"Closed";"08/05/2017";"08/05/2018"
"193b9340e7c07f1cca4b99b4be88609d";"CER-00133466";"Certificate of Compliance";"Regular";"Closed";"08/05/2018";"08/05/2019"
"193b9340e7c07f1cca4b99b4be88609d";"CER-00151363";"Certificate of Compliance";"Regular";"Closed";"08/05/2019";"08/05/2020"
"193b9340e7c07f1cca4b99b4be88609d";"CER-00168745";"Certificate of Compliance";"Regular";"Granted";"08/05/2020";"08/05/2021"
"d4b44f7df0bbb4ccf86487b6257fce53";"CER-00071909";"Certificate of Registration";"Regular";"Closed";"08/14/2014";"08/14/2016"
"d4b44f7df0bbb4ccf86487b6257fce53";"CER-00097312";"Certificate of Registration";"Regular";"Closed";"04/11/2016";"04/11/2017"
"d4b44f7df0bbb4ccf86487b6257fce53";"CER-00111644";"Certificate of Compliance";"Regular";"Closed";"04/11/2017";"04/11/2018"
"d4b44f7df0bbb4ccf86487b6257fce53";"CER-00127627";"Certificate of Compliance";"Regular";"Closed";"04/11/2018";"04/11/2019"
"d4b44f7df0bbb4ccf86487b6257fce53";"CER-00148295";"Certificate of Compliance";"Provisional";"Closed";"04/11/2019";"10/11/2019"
"4b2c8b8f835365bfe503fe7988e65fc4";"CER-00081963";"Certificate of Registration";"Regular";"Closed";"04/15/2015";"04/15/2017"
"4b2c8b8f835365bfe503fe7988e65fc4";"CER-00110936";"Certificate of Compliance";"Regular";"Closed";"04/15/2017";"04/15/2018"
"4b2c8b8f835365bfe503fe7988e65fc4";"CER-00128097";"Certificate of Compliance";"Regular";"Closed";"04/15/2018";"04/15/2019"
"4b2c8b8f835365bfe503fe7988e65fc4";"CER-00147801";"Certificate of Compliance";"Regular";"Closed";"04/15/2019";"04/15/2020"
"4b2c8b8f835365bfe503fe7988e65fc4";"CER-00161775";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/15/2020";"04/15/2021"
"3c1073f38d749e5e565a02de1e4c5ee0";"CER-00088405";"Certificate of Registration";"Regular";"Closed";"10/20/2015";"10/20/2017"
"3c1073f38d749e5e565a02de1e4c5ee0";"CER-00121050";"Certificate of Compliance";"Regular";"Closed";"10/20/2017";"10/20/2018"
"3c1073f38d749e5e565a02de1e4c5ee0";"CER-00158848";"Certificate of Compliance";"Regular";"Granted";"10/18/2018";"10/18/2019"
"87f09bb1c3538c80660624743b5317e7";"CER-00077219";"Certificate of Registration";"Regular";"Closed";"01/08/2015";"01/08/2017"
"87f09bb1c3538c80660624743b5317e7";"CER-00107386";"Certificate of Compliance";"Regular";"Closed";"01/08/2017";"01/08/2018"
"87f09bb1c3538c80660624743b5317e7";"CER-00122613";"Certificate of Compliance";"Regular";"Closed";"01/08/2018";"01/08/2019"
"87f09bb1c3538c80660624743b5317e7";"CER-00142668";"Certificate of Compliance";"Regular";"Closed";"01/08/2019";"01/08/2020"
"87f09bb1c3538c80660624743b5317e7";"CER-00156355";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/08/2020";"01/08/2021"
"94d5ed5fd4937836133b6e3ea69b09e7";"CER-00084373";"Certificate of Registration";"Regular";"Closed";"07/20/2015";"07/20/2017"
"94d5ed5fd4937836133b6e3ea69b09e7";"CER-00115128";"Certificate of Compliance";"Regular";"Closed";"07/20/2017";"07/20/2018"
"94d5ed5fd4937836133b6e3ea69b09e7";"CER-00133714";"Certificate of Compliance";"Regular";"Closed";"07/20/2018";"07/20/2019"
"10bbe3eb3b5a8288678412e53bea2af9";"CER-00141779";"Certificate of Compliance";"Regular";"Closed";"12/20/2018";"10/19/2019"
"16f3828b0a8ed32d7304cc3226c7ba06";"CER-00074213";"Certificate of Registration";"Regular";"Closed";"10/02/2014";"10/02/2016"
"16f3828b0a8ed32d7304cc3226c7ba06";"CER-00102108";"Certificate of Registration";"Regular";"Closed";"10/02/2016";"10/02/2017"
"16f3828b0a8ed32d7304cc3226c7ba06";"CER-00118055";"Certificate of Compliance";"Regular";"Closed";"10/02/2017";"10/02/2018"
"16f3828b0a8ed32d7304cc3226c7ba06";"CER-00136012";"Certificate of Compliance";"Regular";"Closed";"10/02/2018";"10/02/2019"
"86938a216ba834a355e42a7fc157fcc5";"CER-00085171";"Certificate of Compliance";"Regular";"Closed";"07/22/2015";"07/22/2016"
"86938a216ba834a355e42a7fc157fcc5";"CER-00099709";"Certificate of Compliance";"Regular";"Closed";"07/22/2016";"07/22/2017"
"86938a216ba834a355e42a7fc157fcc5";"CER-00115211";"Certificate of Compliance";"Provisional";"Closed";"07/22/2017";"01/22/2018"
"86938a216ba834a355e42a7fc157fcc5";"CER-00116468";"Certificate of Compliance";"Regular";"Closed";"08/17/2017";"08/17/2018"
"86938a216ba834a355e42a7fc157fcc5";"CER-00134081";"Certificate of Compliance";"Regular";"Closed";"08/17/2018";"08/17/2019"
"86938a216ba834a355e42a7fc157fcc5";"CER-00152638";"Certificate of Compliance";"Regular";"Closed";"08/17/2019";"08/17/2020"
"86938a216ba834a355e42a7fc157fcc5";"CER-00165328";"Certificate of Compliance";"Regular";"Granted";"08/17/2020";"08/17/2021"
"832da1f271923631ee1db8679dae5792";"CER-00086132";"Certificate of Compliance";"Regular";"Closed";"09/01/2015";"09/01/2016"
"832da1f271923631ee1db8679dae5792";"CER-00099626";"Certificate of Compliance";"Regular";"Closed";"09/01/2016";"09/01/2017"
"832da1f271923631ee1db8679dae5792";"CER-00115688";"Certificate of Compliance";"Regular";"Closed";"09/01/2017";"09/01/2018"
"832da1f271923631ee1db8679dae5792";"CER-00133479";"Certificate of Compliance";"Regular";"Closed";"09/01/2018";"09/01/2019"
"832da1f271923631ee1db8679dae5792";"CER-00151179";"Certificate of Compliance";"Regular";"Closed";"09/01/2019";"09/01/2020"
"832da1f271923631ee1db8679dae5792";"CER-00165329";"Certificate of Compliance";"Regular";"Granted";"09/01/2020";"09/01/2021"
"430888283fc23927195d9885d8b90555";"CER-00084801";"Certificate of Compliance";"Regular";"Closed";"08/31/2015";"08/31/2016"
"430888283fc23927195d9885d8b90555";"CER-00101435";"Certificate of Compliance";"Regular";"Closed";"08/31/2016";"08/31/2017"
"430888283fc23927195d9885d8b90555";"CER-00120508";"Certificate of Compliance";"Regular";"Closed";"08/31/2017";"08/31/2018"
"430888283fc23927195d9885d8b90555";"CER-00133003";"Certificate of Compliance";"Regular";"Closed";"08/31/2018";"08/31/2019"
"430888283fc23927195d9885d8b90555";"CER-00150123";"Certificate of Compliance";"Regular";"Closed";"08/31/2019";"08/31/2020"
"430888283fc23927195d9885d8b90555";"CER-00165554";"Certificate of Compliance";"Regular";"Granted";"08/31/2020";"08/31/2021"
"bf46b25082b95a2877e891cca349d7c1";"CER-00085171";"Certificate of Compliance";"Regular";"Closed";"07/22/2015";"07/22/2016"
"bf46b25082b95a2877e891cca349d7c1";"CER-00099709";"Certificate of Compliance";"Regular";"Closed";"07/22/2016";"07/22/2017"
"bf46b25082b95a2877e891cca349d7c1";"CER-00115211";"Certificate of Compliance";"Provisional";"Closed";"07/22/2017";"01/22/2018"
"bf46b25082b95a2877e891cca349d7c1";"CER-00116468";"Certificate of Compliance";"Regular";"Closed";"08/17/2017";"08/17/2018"
"bf46b25082b95a2877e891cca349d7c1";"CER-00134081";"Certificate of Compliance";"Regular";"Closed";"08/17/2018";"08/17/2019"
"bf46b25082b95a2877e891cca349d7c1";"CER-00152638";"Certificate of Compliance";"Regular";"Closed";"08/17/2019";"08/17/2020"
"bf46b25082b95a2877e891cca349d7c1";"CER-00165328";"Certificate of Compliance";"Regular";"Granted";"08/17/2020";"08/17/2021"
